id,full_name,url,stars,forks
102904613,Unity-Technologies/ml-agents,https://api.github.com/repos/Unity-Technologies/ml-agents,12452,3327
95879426,Tencent/ncnn,https://api.github.com/repos/Tencent/ncnn,13831,3322
71932349,ray-project/ray,https://api.github.com/repos/ray-project/ray,19257,3285
130474497,eriklindernoren/PyTorch-GAN,https://api.github.com/repos/eriklindernoren/PyTorch-GAN,11356,3243
221723816,WZMIAOMIAO/deep-learning-for-image-processing,https://api.github.com/repos/WZMIAOMIAO/deep-learning-for-image-processing,6633,3238
69709572,pytorch/tutorials,https://api.github.com/repos/pytorch/tutorials,5786,3204
179893494,ddbourgin/numpy-ml,https://api.github.com/repos/ddbourgin/numpy-ml,11222,3131
164852596,graykode/nlp-tutorial,https://api.github.com/repos/graykode/nlp-tutorial,10169,3101
146165888,ultralytics/yolov3,https://api.github.com/repos/ultralytics/yolov3,8336,3086
89846872,jindongwang/transferlearning,https://api.github.com/repos/jindongwang/transferlearning,8766,3076
90388827,MorvanZhou/PyTorch-Tutorial,https://api.github.com/repos/MorvanZhou/PyTorch-Tutorial,6581,2953
88868842,PaddlePaddle/models,https://api.github.com/repos/PaddlePaddle/models,6382,2860
393571599,babysor/MockingBird,https://api.github.com/repos/babysor/MockingBird,19829,2752
82524265,hunkim/DeepLearningZeroToAll,https://api.github.com/repos/hunkim/DeepLearningZeroToAll,4265,2728
227272405,AliaksandrSiarohin/first-order-model,https://api.github.com/repos/AliaksandrSiarohin/first-order-model,12148,2718
168799526,rwightman/pytorch-image-models,https://api.github.com/repos/rwightman/pytorch-image-models,16563,2707
349321229,TencentARC/GFPGAN,https://api.github.com/repos/TencentARC/GFPGAN,17370,2625
157813180,microsoft/ai-edu,https://api.github.com/repos/microsoft/ai-edu,10609,2579
134292654,eriklindernoren/PyTorch-YOLOv3,https://api.github.com/repos/eriklindernoren/PyTorch-YOLOv3,6516,2512
136202695,mlflow/mlflow,https://api.github.com/repos/mlflow/mlflow,11321,2506
104623696,Ewenwan/MVision,https://api.github.com/repos/Ewenwan/MVision,6264,2484
106024057,pyg-team/pytorch_geometric,https://api.github.com/repos/pyg-team/pytorch_geometric,13834,2435
70746484,apache/tvm,https://api.github.com/repos/apache/tvm,7742,2397
74505259,slundberg/shap,https://api.github.com/repos/slundberg/shap,15535,2347
65932217,priya-dwivedi/Deep-Learning,https://api.github.com/repos/priya-dwivedi/Deep-Learning,3088,2347
51905353,apache/arrow,https://api.github.com/repos/apache/arrow,9162,2224
178626720,PyTorchLightning/pytorch-lightning,https://api.github.com/repos/PyTorchLightning/pytorch-lightning,17417,2176
131881622,NVIDIA/DeepLearningExamples,https://api.github.com/repos/NVIDIA/DeepLearningExamples,7694,2172
91356408,allenai/allennlp,https://api.github.com/repos/allenai/allennlp,10814,2161
140018843,udacity/deep-reinforcement-learning,https://api.github.com/repos/udacity/deep-reinforcement-learning,4071,2130
155636246,jantic/DeOldify,https://api.github.com/repos/jantic/DeOldify,14734,2103
106807883,apachecn/Interview,https://api.github.com/repos/apachecn/Interview,7287,2077
82841862,OpenNMT/OpenNMT-py,https://api.github.com/repos/OpenNMT/OpenNMT-py,5467,2076
145148726,Azure/MachineLearningNotebooks,https://api.github.com/repos/Azure/MachineLearningNotebooks,2865,2066
130375797,dmlc/dgl,https://api.github.com/repos/dmlc/dgl,8961,2040
99846383,horovod/horovod,https://api.github.com/repos/horovod/horovod,12145,2011
165826654,deepmind/deepmind-research,https://api.github.com/repos/deepmind/deepmind-research,9679,1976
74660642,taichi-dev/taichi,https://api.github.com/repos/taichi-dev/taichi,18283,1882
247266215,JaidedAI/EasyOCR,https://api.github.com/repos/JaidedAI/EasyOCR,13824,1874
136914524,flairNLP/flair,https://api.github.com/repos/flairNLP/flair,11267,1822
87720287,Cadene/pretrained-models.pytorch,https://api.github.com/repos/Cadene/pretrained-models.pytorch,8404,1781
97641933,OpenMined/PySyft,https://api.github.com/repos/OpenMined/PySyft,7937,1778
89266735,facebookresearch/ParlAI,https://api.github.com/repos/facebookresearch/ParlAI,8637,1776
79626502,kuangliu/pytorch-cifar,https://api.github.com/repos/kuangliu/pytorch-cifar,4479,1774
181746604,xingyizhou/CenterNet,https://api.github.com/repos/xingyizhou/CenterNet,6209,1755
81275248,amdegroot/ssd.pytorch,https://api.github.com/repos/amdegroot/ssd.pytorch,4552,1698
117772329,MVIG-SJTU/AlphaPose,https://api.github.com/repos/MVIG-SJTU/AlphaPose,5883,1650
401780066,girlscript/winter-of-contributing,https://api.github.com/repos/girlscript/winter-of-contributing,927,1650
217475193,PaddlePaddle/PaddleDetection,https://api.github.com/repos/PaddlePaddle/PaddleDetection,6365,1624
100485912,milesial/Pytorch-UNet,https://api.github.com/repos/milesial/Pytorch-UNet,4984,1599
204086862,streamlit/streamlit,https://api.github.com/repos/streamlit/streamlit,17814,1598
156606738,openai/spinningup,https://api.github.com/repos/openai/spinningup,6659,1593
94317993,jadore801120/attention-is-all-you-need-pytorch,https://api.github.com/repos/jadore801120/attention-is-all-you-need-pytorch,6246,1570
135673451,microsoft/nni,https://api.github.com/repos/microsoft/nni,11015,1567
75413130,isl-org/Open3D,https://api.github.com/repos/isl-org/Open3D,6227,1554
60626727,tensorlayer/TensorLayer,https://api.github.com/repos/tensorlayer/TensorLayer,6889,1542
250213286,huggingface/datasets,https://api.github.com/repos/huggingface/datasets,12527,1513
97159209,TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,https://api.github.com/repos/TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,3019,1493
114054873,espnet/espnet,https://api.github.com/repos/espnet/espnet,4714,1476
267176885,facebookresearch/detr,https://api.github.com/repos/facebookresearch/detr,8390,1475
45495679,EpistasisLab/tpot,https://api.github.com/repos/EpistasisLab/tpot,8445,1454
156939672,microsoft/onnxruntime,https://api.github.com/repos/microsoft/onnxruntime,6275,1451
214118425,Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB,https://api.github.com/repos/Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB,6244,1429
198616978,UKPLab/sentence-transformers,https://api.github.com/repos/UKPLab/sentence-transformers,7105,1411
300996055,lucidrains/vit-pytorch,https://api.github.com/repos/lucidrains/vit-pytorch,8639,1406
189350661,lukemelas/EfficientNet-PyTorch,https://api.github.com/repos/lukemelas/EfficientNet-PyTorch,6778,1398
287463830,microsoft/qlib,https://api.github.com/repos/microsoft/qlib,8074,1386
250184708,aladdinpersson/Machine-Learning-Collection,https://api.github.com/repos/aladdinpersson/Machine-Learning-Collection,3021,1372
68254498,cleverhans-lab/cleverhans,https://api.github.com/repos/cleverhans-lab/cleverhans,5410,1351
127577916,deep-learning-with-pytorch/dlwpt-code,https://api.github.com/repos/deep-learning-with-pytorch/dlwpt-code,3221,1337
265645902,adamian98/pulse,https://api.github.com/repos/adamian98/pulse,6132,1299
153097643,openvinotoolkit/openvino,https://api.github.com/repos/openvinotoolkit/openvino,3023,1294
142076747,microsoft/ailab,https://api.github.com/repos/microsoft/ailab,6948,1293
112535474,DmitryUlyanov/deep-image-prior,https://api.github.com/repos/DmitryUlyanov/deep-image-prior,7058,1285
43098215,deepchem/deepchem,https://api.github.com/repos/deepchem/deepchem,3439,1275
258745062,Tianxiaomo/pytorch-YOLOv4,https://api.github.com/repos/Tianxiaomo/pytorch-YOLOv4,3807,1267
253385242,zylo117/Yet-Another-EfficientDet-Pytorch,https://api.github.com/repos/zylo117/Yet-Another-EfficientDet-Pytorch,4980,1257
386811486,Megvii-BaseDetection/YOLOX,https://api.github.com/repos/Megvii-BaseDetection/YOLOX,5737,1242
112777740,NVIDIA/pix2pixHD,https://api.github.com/repos/NVIDIA/pix2pixHD,5633,1232
184657328,NVIDIA/TensorRT,https://api.github.com/repos/NVIDIA/TensorRT,4912,1220
274594200,microsoft/Bringing-Old-Photos-Back-to-Life,https://api.github.com/repos/microsoft/Bringing-Old-Photos-Back-to-Life,10019,1211
105828839,hunkim/PyTorchZeroToAll,https://api.github.com/repos/hunkim/PyTorchZeroToAll,3618,1183
103698763,1adrianb/face-alignment,https://api.github.com/repos/1adrianb/face-alignment,5533,1182
189511050,Morizeyao/GPT2-Chinese,https://api.github.com/repos/Morizeyao/GPT2-Chinese,4741,1175
121539858,NVIDIA/FastPhotoStyle,https://api.github.com/repos/NVIDIA/FastPhotoStyle,10732,1168
167349656,FederatedAI/FATE,https://api.github.com/repos/FederatedAI/FATE,3931,1167
133100880,kubeflow/pipelines,https://api.github.com/repos/kubeflow/pipelines,2706,1165
125461170,PacktPublishing/Deep-Reinforcement-Learning-Hands-On,https://api.github.com/repos/PacktPublishing/Deep-Reinforcement-Learning-Hands-On,2334,1158
199449624,x4nth055/pythoncode-tutorials,https://api.github.com/repos/x4nth055/pythoncode-tutorials,977,1147
76095264,autorope/donkeycar,https://api.github.com/repos/autorope/donkeycar,2215,1142
186088004,dsgiitr/d2l-pytorch,https://api.github.com/repos/dsgiitr/d2l-pytorch,3836,1138
160367888,TingsongYu/PyTorch_Tutorial,https://api.github.com/repos/TingsongYu/PyTorch_Tutorial,3588,1137
122896249,dmlc/gluon-cv,https://api.github.com/repos/dmlc/gluon-cv,5066,1136
112676803,apple/turicreate,https://api.github.com/repos/apple/turicreate,10593,1122
138796699,dbolya/yolact,https://api.github.com/repos/dbolya/yolact,4134,1119
351432397,microsoft/Swin-Transformer,https://api.github.com/repos/microsoft/Swin-Transformer,7189,1116
272133018,open-mmlab/mmsegmentation,https://api.github.com/repos/open-mmlab/mmsegmentation,3183,1101
79684696,spro/practical-pytorch,https://api.github.com/repos/spro/practical-pytorch,4343,1089
113670476,chenyuntc/simple-faster-rcnn-pytorch,https://api.github.com/repos/chenyuntc/simple-faster-rcnn-pytorch,3482,1084
153113207,codertimo/BERT-pytorch,https://api.github.com/repos/codertimo/BERT-pytorch,4736,1072
223904726,wang-xinyu/tensorrtx,https://api.github.com/repos/wang-xinyu/tensorrtx,3699,1072
153097694,openvinotoolkit/open_model_zoo,https://api.github.com/repos/openvinotoolkit/open_model_zoo,3035,1072
185398995,STVIR/pysot,https://api.github.com/repos/STVIR/pysot,3946,1053
90811441,L1aoXingyu/pytorch-beginner,https://api.github.com/repos/L1aoXingyu/pytorch-beginner,2638,1037
132042932,NVIDIA/tacotron2,https://api.github.com/repos/NVIDIA/tacotron2,3418,1033
170161374,microsoft/computervision-recipes,https://api.github.com/repos/microsoft/computervision-recipes,8306,1020
387326890,xinntao/Real-ESRGAN,https://api.github.com/repos/xinntao/Real-ESRGAN,9652,1019
206397095,facebookresearch/pifuhd,https://api.github.com/repos/facebookresearch/pifuhd,7609,1018
8485124,jacobeisenstein/gt-nlp-class,https://api.github.com/repos/jacobeisenstein/gt-nlp-class,4552,1018
111113343,deepmipt/DeepPavlov,https://api.github.com/repos/deepmipt/DeepPavlov,5612,1007
10994345,root-project/root,https://api.github.com/repos/root-project/root,1682,1002
65924871,probml/pyprobml,https://api.github.com/repos/probml/pyprobml,4283,996
147824034,p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,https://api.github.com/repos/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,4133,988
173333035,qubvel/segmentation_models.pytorch,https://api.github.com/repos/qubvel/segmentation_models.pytorch,4917,982
83191570,thunlp/OpenNRE,https://api.github.com/repos/thunlp/OpenNRE,3495,980
100464123,microsoft/MMdnn,https://api.github.com/repos/microsoft/MMdnn,5515,977
106061907,CSAILVision/semantic-segmentation-pytorch,https://api.github.com/repos/CSAILVision/semantic-segmentation-pytorch,4221,977
145670155,open-mmlab/mmcv,https://api.github.com/repos/open-mmlab/mmcv,3503,977
163346054,ludwig-ai/ludwig,https://api.github.com/repos/ludwig-ai/ludwig,8136,970
66823715,intel-analytics/BigDL,https://api.github.com/repos/intel-analytics/BigDL,3842,967
5241312,halide/Halide,https://api.github.com/repos/halide/Halide,4824,954
261247446,xuebinqin/U-2-Net,https://api.github.com/repos/xuebinqin/U-2-Net,5360,951
112133243,yunjey/stargan,https://api.github.com/repos/yunjey/stargan,4982,945
1832321,HIT-SCIR/ltp,https://api.github.com/repos/HIT-SCIR/ltp,3730,941
130725814,NVIDIA/apex,https://api.github.com/repos/NVIDIA/apex,6092,937
175539152,NVlabs/SPADE,https://api.github.com/repos/NVlabs/SPADE,6959,929
198350484,microsoft/unilm,https://api.github.com/repos/microsoft/unilm,4568,910
203465734,facebookresearch/SlowFast,https://api.github.com/repos/facebookresearch/SlowFast,4567,908
118620583,mozilla/TTS,https://api.github.com/repos/mozilla/TTS,5647,907
124800162,KaiyangZhou/deep-person-reid,https://api.github.com/repos/KaiyangZhou/deep-person-reid,3164,904
111524376,open-mmlab/mmskeleton,https://api.github.com/repos/open-mmlab/mmskeleton,2419,897
94506832,pyro-ppl/pyro,https://api.github.com/repos/pyro-ppl/pyro,7316,895
174698235,thunil/TecoGAN,https://api.github.com/repos/thunil/TecoGAN,4446,895
200722670,NVIDIA/NeMo,https://api.github.com/repos/NVIDIA/NeMo,3894,889
276785864,datawhalechina/easy-rl,https://api.github.com/repos/datawhalechina/easy-rl,3330,886
96581737,facebookresearch/DrQA,https://api.github.com/repos/facebookresearch/DrQA,4198,885
179233804,clovaai/deep-text-recognition-benchmark,https://api.github.com/repos/clovaai/deep-text-recognition-benchmark,2731,883
254127753,vt-vl-lab/3d-photo-inpainting,https://api.github.com/repos/vt-vl-lab/3d-photo-inpainting,5776,880
69576253,GoogleCloudPlatform/cloudml-samples,https://api.github.com/repos/GoogleCloudPlatform/cloudml-samples,1453,869
115712649,layumi/Person_reID_baseline_pytorch,https://api.github.com/repos/layumi/Person_reID_baseline_pytorch,3048,868
116697549,zhaoyingjun/chatbot,https://api.github.com/repos/zhaoyingjun/chatbot,2535,868
164818957,fengdu78/machine_learning_beginner,https://api.github.com/repos/fengdu78/machine_learning_beginner,1793,868
103528129,kenshohara/3D-ResNets-PyTorch,https://api.github.com/repos/kenshohara/3D-ResNets-PyTorch,3215,866
106170611,thunlp/OpenKE,https://api.github.com/repos/thunlp/OpenKE,2905,866
179728393,microsoft/nlp-recipes,https://api.github.com/repos/microsoft/nlp-recipes,5832,854
94218531,lanpa/tensorboardX,https://api.github.com/repos/lanpa/tensorboardX,7240,850
114990078,junxiaosong/AlphaZero_Gomoku,https://api.github.com/repos/junxiaosong/AlphaZero_Gomoku,2604,842
138831170,facebookresearch/mmf,https://api.github.com/repos/facebookresearch/mmf,4799,828
172426938,leoxiaobin/deep-high-resolution-net.pytorch,https://api.github.com/repos/leoxiaobin/deep-high-resolution-net.pytorch,3580,825
89074562,weiaicunzai/pytorch-cifar100,https://api.github.com/repos/weiaicunzai/pytorch-cifar100,2512,825
181846371,MIC-DKFZ/nnUNet,https://api.github.com/repos/MIC-DKFZ/nnUNet,2365,823
143080897,facebookresearch/pytext,https://api.github.com/repos/facebookresearch/pytext,6276,814
52581991,snorkel-team/snorkel,https://api.github.com/repos/snorkel-team/snorkel,5029,810
217433767,facebookresearch/pytorch3d,https://api.github.com/repos/facebookresearch/pytorch3d,5655,809
252939699,ifzhang/FairMOT,https://api.github.com/repos/ifzhang/FairMOT,3278,807
148982741,maurock/snake-ga,https://api.github.com/repos/maurock/snake-ga,379,805
365517762,xmu-xiaoma666/External-Attention-pytorch,https://api.github.com/repos/xmu-xiaoma666/External-Attention-pytorch,4109,804
173733017,foolwood/SiamMask,https://api.github.com/repos/foolwood/SiamMask,3234,802
225545436,datawhalechina/competition-baseline,https://api.github.com/repos/datawhalechina/competition-baseline,2661,802
85873012,meetps/pytorch-semseg,https://api.github.com/repos/meetps/pytorch-semseg,3197,799
244029618,data-science-on-aws/oreilly_book,https://api.github.com/repos/data-science-on-aws/oreilly_book,2492,798
259991778,openai/jukebox,https://api.github.com/repos/openai/jukebox,4981,794
138826968,XiaoMi/mace,https://api.github.com/repos/XiaoMi/mace,4576,790
138547383,quark0/darts,https://api.github.com/repos/quark0/darts,3504,786
288108533,karpathy/minGPT,https://api.github.com/repos/karpathy/minGPT,7002,785
104854615,stanfordnlp/stanza,https://api.github.com/repos/stanfordnlp/stanza,6010,779
125381318,Trusted-AI/adversarial-robustness-toolbox,https://api.github.com/repos/Trusted-AI/adversarial-robustness-toolbox,2797,778
112687645,suragnair/alpha-zero-general,https://api.github.com/repos/suragnair/alpha-zero-general,2684,775
151636194,triton-inference-server/server,https://api.github.com/repos/triton-inference-server/server,3277,770
177059049,baowenbo/DAIN,https://api.github.com/repos/baowenbo/DAIN,7116,765
299644773,EssayKillerBrain/EssayKiller_V2,https://api.github.com/repos/EssayKillerBrain/EssayKiller_V2,4286,762
305316768,RangiLyu/nanodet,https://api.github.com/repos/RangiLyu/nanodet,4077,759
54758833,richzhang/colorization,https://api.github.com/repos/richzhang/colorization,2829,758
130871393,IntelLabs/distiller,https://api.github.com/repos/IntelLabs/distiller,3820,753
247295191,open-mmlab/OpenPCDet,https://api.github.com/repos/open-mmlab/OpenPCDet,2361,753
317380990,PeterL1n/BackgroundMattingV2,https://api.github.com/repos/PeterL1n/BackgroundMattingV2,5288,748
279707624,Taeung/pytorch-example,https://api.github.com/repos/Taeung/pytorch-example,12,744
110621895,aws/sagemaker-python-sdk,https://api.github.com/repos/aws/sagemaker-python-sdk,1575,743
123424015,shibing624/pycorrector,https://api.github.com/repos/shibing624/pycorrector,3002,742
101081298,ikostrikov/pytorch-a2c-ppo-acktr-gail,https://api.github.com/repos/ikostrikov/pytorch-a2c-ppo-acktr-gail,2693,729
235860204,microsoft/DeepSpeed,https://api.github.com/repos/microsoft/DeepSpeed,6322,726
88444621,SerpentAI/SerpentAI,https://api.github.com/repos/SerpentAI/SerpentAI,6173,726
184593965,nianticlabs/monodepth2,https://api.github.com/repos/nianticlabs/monodepth2,2839,721
98470332,sebastianstarke/AI4Animation,https://api.github.com/repos/sebastianstarke/AI4Animation,4840,713
90328920,intel-analytics/analytics-zoo,https://api.github.com/repos/intel-analytics/analytics-zoo,2474,713
68511643,carefree0910/MachineLearning,https://api.github.com/repos/carefree0910/MachineLearning,979,709
78485664,roatienza/Deep-Learning-Experiments,https://api.github.com/repos/roatienza/Deep-Learning-Experiments,919,706
157588610,rtqichen/torchdiffeq,https://api.github.com/repos/rtqichen/torchdiffeq,3948,705
30509483,clab/dynet,https://api.github.com/repos/clab/dynet,3279,704
76210069,pytorch/text,https://api.github.com/repos/pytorch/text,2950,697
259710503,speechbrain/speechbrain,https://api.github.com/repos/speechbrain/speechbrain,3745,695
190153979,clovaai/CRAFT-pytorch,https://api.github.com/repos/clovaai/CRAFT-pytorch,2265,694
164046740,ZhaoJ9014/face.evoLVe,https://api.github.com/repos/ZhaoJ9014/face.evoLVe,2779,690
62117818,apache/carbondata,https://api.github.com/repos/apache/carbondata,1301,690
130259654,xinntao/BasicSR,https://api.github.com/repos/xinntao/BasicSR,2918,684
129815042,thu-ml/tianshou,https://api.github.com/repos/thu-ml/tianshou,4312,683
221654678,deepset-ai/haystack,https://api.github.com/repos/deepset-ai/haystack,4207,682
164642888,kimiyoung/transformer-xl,https://api.github.com/repos/kimiyoung/transformer-xl,3090,681
186526115,facebookresearch/dlrm,https://api.github.com/repos/facebookresearch/dlrm,3033,678
341714203,openai/DALL-E,https://api.github.com/repos/openai/DALL-E,4039,672
117372836,cs230-stanford/cs230-code-examples,https://api.github.com/repos/cs230-stanford/cs230-code-examples,1718,671
135496458,udacity/sagemaker-deployment,https://api.github.com/repos/udacity/sagemaker-deployment,432,670
261372860,DLR-RM/stable-baselines3,https://api.github.com/repos/DLR-RM/stable-baselines3,2981,668
122299416,optuna/optuna,https://api.github.com/repos/optuna/optuna,5988,661
329045912,NVlabs/stylegan2-ada-pytorch,https://api.github.com/repos/NVlabs/stylegan2-ada-pytorch,2412,657
272599346,DA-southampton/NLP_ability,https://api.github.com/repos/DA-southampton/NLP_ability,3284,654
131102851,udacity/CVND_Exercises,https://api.github.com/repos/udacity/CVND_Exercises,709,653
198232685,deepmind/open_spiel,https://api.github.com/repos/deepmind/open_spiel,3085,649
111462767,NVIDIA/flownet2-pytorch,https://api.github.com/repos/NVIDIA/flownet2-pytorch,2564,646
136302835,JDAI-CV/fast-reid,https://api.github.com/repos/JDAI-CV/fast-reid,2390,644
248323802,senguptaumd/Background-Matting,https://api.github.com/repos/senguptaumd/Background-Matting,4481,642
85382048,adventuresinML/adventures-in-ml-code,https://api.github.com/repos/adventuresinML/adventures-in-ml-code,1022,640
143328315,mindsdb/mindsdb,https://api.github.com/repos/mindsdb/mindsdb,5826,639
114898943,SeldonIO/seldon-core,https://api.github.com/repos/SeldonIO/seldon-core,2948,637
151491863,traveller59/second.pytorch,https://api.github.com/repos/traveller59/second.pytorch,1413,635
131044128,PaddlePaddle/PARL,https://api.github.com/repos/PaddlePaddle/PARL,2432,631
153697606,facebookresearch/VideoPose3D,https://api.github.com/repos/facebookresearch/VideoPose3D,2781,627
88885145,bfortuner/ml-glossary,https://api.github.com/repos/bfortuner/ml-glossary,2425,625
212747520,ThilinaRajapakse/simpletransformers,https://api.github.com/repos/ThilinaRajapakse/simpletransformers,2982,618
139158036,cleardusk/3DDFA,https://api.github.com/repos/cleardusk/3DDFA,3188,617
82718394,m2dsupsdlclass/lectures-labs,https://api.github.com/repos/m2dsupsdlclass/lectures-labs,1275,613
80655163,ellisdg/3DUnetCNN,https://api.github.com/repos/ellisdg/3DUnetCNN,1460,612
119894375,kubeflow/examples,https://api.github.com/repos/kubeflow/examples,1118,611
88905488,ShangtongZhang/DeepRL,https://api.github.com/repos/ShangtongZhang/DeepRL,2678,606
180372347,HRNet/HRNet-Semantic-Segmentation,https://api.github.com/repos/HRNet/HRNet-Semantic-Segmentation,2421,606
105281531,pytorch/glow,https://api.github.com/repos/pytorch/glow,2700,604
104037669,sanghyun-son/EDSR-PyTorch,https://api.github.com/repos/sanghyun-son/EDSR-PyTorch,1829,601
130927929,yhenon/pytorch-retinanet,https://api.github.com/repos/yhenon/pytorch-retinanet,1780,598
145693916,kornia/kornia,https://api.github.com/repos/kornia/kornia,5932,597
150449550,ZQPei/deep_sort_pytorch,https://api.github.com/repos/ZQPei/deep_sort_pytorch,2020,597
78508757,SeanNaren/deepspeech.pytorch,https://api.github.com/repos/SeanNaren/deepspeech.pytorch,1848,596
256445099,minivision-ai/photo2cartoon,https://api.github.com/repos/minivision-ai/photo2cartoon,2970,594
125524069,fatchord/WaveRNN,https://api.github.com/repos/fatchord/WaveRNN,1681,594
188506754,timesler/facenet-pytorch,https://api.github.com/repos/timesler/facenet-pytorch,2680,593
83292099,meijieru/crnn.pytorch,https://api.github.com/repos/meijieru/crnn.pytorch,1955,593
285774113,Rudrabha/Wav2Lip,https://api.github.com/repos/Rudrabha/Wav2Lip,2862,591
233044521,AntixK/PyTorch-VAE,https://api.github.com/repos/AntixK/PyTorch-VAE,2937,589
305144746,geohot/tinygrad,https://api.github.com/repos/geohot/tinygrad,5175,587
30086665,cgpotts/cs224u,https://api.github.com/repos/cgpotts/cs224u,1040,587
401484223,PeterL1n/RobustVideoMatting,https://api.github.com/repos/PeterL1n/RobustVideoMatting,5223,586
327109955,FengQuanLi/ResnetGPT,https://api.github.com/repos/FengQuanLi/ResnetGPT,1877,586
82371395,legolas123/cv-tricks.com,https://api.github.com/repos/legolas123/cv-tricks.com,441,586
229478818,python-engineer/pytorchTutorial,https://api.github.com/repos/python-engineer/pytorchTutorial,758,585
196991469,649453932/Bert-Chinese-Text-Classification-Pytorch,https://api.github.com/repos/649453932/Bert-Chinese-Text-Classification-Pytorch,2060,580
135380336,sgrvinod/a-PyTorch-Tutorial-to-Image-Captioning,https://api.github.com/repos/sgrvinod/a-PyTorch-Tutorial-to-Image-Captioning,1922,580
202940640,tamarott/SinGAN,https://api.github.com/repos/tamarott/SinGAN,3018,578
208611822,biubug6/Pytorch_Retinaface,https://api.github.com/repos/biubug6/Pytorch_Retinaface,1780,578
89674440,aaron-xichen/pytorch-playground,https://api.github.com/repos/aaron-xichen/pytorch-playground,2236,573
241299322,AIZOOTech/FaceMaskDetection,https://api.github.com/repos/AIZOOTech/FaceMaskDetection,1731,573
180512165,tianzhi0549/FCOS,https://api.github.com/repos/tianzhi0549/FCOS,2866,572
404991544,7eu7d7/genshin_auto_fish,https://api.github.com/repos/7eu7d7/genshin_auto_fish,3305,566
277982133,open-mmlab/mmdetection3d,https://api.github.com/repos/open-mmlab/mmdetection3d,2056,566
136681445,sweetice/Deep-reinforcement-learning-with-pytorch,https://api.github.com/repos/sweetice/Deep-reinforcement-learning-with-pytorch,2005,565
248087594,facebookresearch/moco,https://api.github.com/repos/facebookresearch/moco,3046,562
124146367,adambielski/siamese-triplet,https://api.github.com/repos/adambielski/siamese-triplet,2594,558
199509705,awslabs/autogluon,https://api.github.com/repos/awslabs/autogluon,4145,555
215890886,google-research/text-to-text-transfer-transformer,https://api.github.com/repos/google-research/text-to-text-transfer-transformer,3972,553
168725504,girafe-ai/ml-mipt,https://api.github.com/repos/girafe-ai/ml-mipt,725,552
143120668,microsoft/human-pose-estimation.pytorch,https://api.github.com/repos/microsoft/human-pose-estimation.pytorch,2524,551
162021652,jessevig/bertviz,https://api.github.com/repos/jessevig/bertviz,3600,548
235718232,aim-uofa/AdelaiDet,https://api.github.com/repos/aim-uofa/AdelaiDet,2662,547
278810244,open-mmlab/mmaction2,https://api.github.com/repos/open-mmlab/mmaction2,1716,543
