id,full_name,url,stars,forks,forked,commits,open_issue,closed_issue
208274179,hfawaz/InceptionTime,https://api.github.com/repos/hfawaz/InceptionTime,405,105,False,13,7,16
98541760,SmartDataAnalytics/MA-INF-4222-NLP-Lab,https://api.github.com/repos/SmartDataAnalytics/MA-INF-4222-NLP-Lab,15,43,False,519,0,2
178395246,newsettle/ns4_chatbot,https://api.github.com/repos/newsettle/ns4_chatbot,45,20,False,5,1,0
82857759,sergiooramas/tartarus,https://api.github.com/repos/sergiooramas/tartarus,94,25,False,47,3,0
140915741,zhuyiche/sfcn-opi,https://api.github.com/repos/zhuyiche/sfcn-opi,96,30,False,46,4,3
161455005,alibaba/x-deeplearning,https://api.github.com/repos/alibaba/x-deeplearning,3985,1009,False,81,111,234
8831614,vuamitom/Code-Exercises,https://api.github.com/repos/vuamitom/Code-Exercises,11,10,False,184,0,0
154141900,pmservice/ai-openscale-tutorials,https://api.github.com/repos/pmservice/ai-openscale-tutorials,17,57,False,386,3,2
116259684,Murgio/Food-Recipe-CNN,https://api.github.com/repos/Murgio/Food-Recipe-CNN,494,122,False,31,3,0
136420067,xulabs/projects,https://api.github.com/repos/xulabs/projects,33,11,False,275,3,2
272853727,huawei-noah/noah-research,https://api.github.com/repos/huawei-noah/noah-research,420,72,False,372,37,54
220902651,stanfordnmbl/mobile-gaitlab,https://api.github.com/repos/stanfordnmbl/mobile-gaitlab,51,22,False,42,1,0
213952718,JusperLee/Looking-to-Listen-at-the-Cocktail-Party,https://api.github.com/repos/JusperLee/Looking-to-Listen-at-the-Cocktail-Party,130,41,False,21,9,12
257293154,christophstoeckl/FS-neurons,https://api.github.com/repos/christophstoeckl/FS-neurons,29,11,False,36,1,5
231942105,AdneneBoumessouer/MVTec-Anomaly-Detection,https://api.github.com/repos/AdneneBoumessouer/MVTec-Anomaly-Detection,161,37,False,433,11,12
246576823,Dacon-official/competitions,https://api.github.com/repos/Dacon-official/competitions,22,30,False,34,0,0
253023711,cyyeh/ml-engineering-ndegree,https://api.github.com/repos/cyyeh/ml-engineering-ndegree,13,11,False,112,0,0
150404350,xmengli/H-DenseUNet,https://api.github.com/repos/xmengli/H-DenseUNet,442,155,False,58,60,35
263998634,cyrilzakka/stylegan2-tpu,https://api.github.com/repos/cyrilzakka/stylegan2-tpu,27,11,False,28,2,0
106646886,N2ITN/are-you-fake-news,https://api.github.com/repos/N2ITN/are-you-fake-news,108,29,False,711,3,0
129401433,ondyari/FaceForensics,https://api.github.com/repos/ondyari/FaceForensics,1757,440,False,61,59,11
156727331,samanyougarg/Group-Emotion-Recognition,https://api.github.com/repos/samanyougarg/Group-Emotion-Recognition,40,19,False,45,2,0
173690466,jason9693/MusicTransformer-tensorflow2.0,https://api.github.com/repos/jason9693/MusicTransformer-tensorflow2.0,280,69,False,119,17,4
164969036,ipsingh06/ml-desnapify,https://api.github.com/repos/ipsingh06/ml-desnapify,121,21,False,50,0,0
162228619,PacktPublishing/Hands-On-Machine-Learning-Using-Amazon-SageMaker-v-,https://api.github.com/repos/PacktPublishing/Hands-On-Machine-Learning-Using-Amazon-SageMaker-v-,14,19,False,12,0,1
270719967,FederatedAI/FedRec,https://api.github.com/repos/FederatedAI/FedRec,27,14,False,3,3,0
145695374,svakulenk0/KBQA,https://api.github.com/repos/svakulenk0/KBQA,82,11,False,1431,4,4
90450958,duoergun0729/2book,https://api.github.com/repos/duoergun0729/2book,322,201,False,185,1,3
134839863,duoergun0729/adversarial_examples,https://api.github.com/repos/duoergun0729/adversarial_examples,160,93,False,133,6,0
104152630,nab0310/SpotifyML,https://api.github.com/repos/nab0310/SpotifyML,49,13,False,22,0,1
131101072,nursnaaz/Inceptez,https://api.github.com/repos/nursnaaz/Inceptez,15,66,False,179,0,0
116546329,TeamAidemy/AIMathBook,https://api.github.com/repos/TeamAidemy/AIMathBook,26,113,False,4,0,0
99863892,safe-rl/safe-rl-shielding,https://api.github.com/repos/safe-rl/safe-rl-shielding,23,11,False,18,3,1
42652510,berleon/deepdecoder,https://api.github.com/repos/berleon/deepdecoder,51,15,False,303,1,6
84162317,snlpatel001213/algorithmia,https://api.github.com/repos/snlpatel001213/algorithmia,15,14,False,162,1,0
98266790,akshaybhatia10/Book-Genre-Classification,https://api.github.com/repos/akshaybhatia10/Book-Genre-Classification,45,24,False,49,2,1
191174988,agrawal-rohit/twitter-sentiment-analysis-web-app,https://api.github.com/repos/agrawal-rohit/twitter-sentiment-analysis-web-app,57,23,False,65,0,9
99398475,senkin13/kaggle,https://api.github.com/repos/senkin13/kaggle,68,15,False,268,0,2
163404737,ialhashim/DenseDepth,https://api.github.com/repos/ialhashim/DenseDepth,1192,301,False,93,15,183
95006430,chxj1992/captcha_cracker,https://api.github.com/repos/chxj1992/captcha_cracker,146,50,False,31,1,1
100084549,jinfagang/keras_frcnn,https://api.github.com/repos/jinfagang/keras_frcnn,510,277,False,9,65,14
199677472,DataScienceUB/DeepLearningMaster20192020,https://api.github.com/repos/DataScienceUB/DeepLearningMaster20192020,14,21,False,379,0,0
179706808,AlessandroCorradini/National-Research-University-Higher-School-of-Economics-Advanced-Machine-Learning-Specialization,https://api.github.com/repos/AlessandroCorradini/National-Research-University-Higher-School-of-Economics-Advanced-Machine-Learning-Specialization,22,19,False,18,0,0
77128652,gabrielStanovsky/supervised-oie,https://api.github.com/repos/gabrielStanovsky/supervised-oie,109,24,False,267,7,8
145979877,TrainingByPackt/Applied-Deep-Learning-with-Python,https://api.github.com/repos/TrainingByPackt/Applied-Deep-Learning-with-Python,70,54,False,3,1,0
70411933,spillai/pybot,https://api.github.com/repos/spillai/pybot,60,19,False,1628,1,1
114480151,bhansconnect/alpha_zero_othello,https://api.github.com/repos/bhansconnect/alpha_zero_othello,108,23,False,91,0,2
95491035,Hironsan/anago,https://api.github.com/repos/Hironsan/anago,1429,374,False,298,37,72
107836790,mokemokechicken/reversi-alpha-zero,https://api.github.com/repos/mokemokechicken/reversi-alpha-zero,629,166,False,268,17,23
77280151,DeepLearningUB/DeepLearningMaster,https://api.github.com/repos/DeepLearningUB/DeepLearningMaster,15,40,False,125,0,0
79250418,erilyth/DeepLearning-Challenges,https://api.github.com/repos/erilyth/DeepLearning-Challenges,264,194,False,36,4,1
43936925,Dongzhixiao/Python_Exercise,https://api.github.com/repos/Dongzhixiao/Python_Exercise,61,66,False,28,0,0
92735283,deepsense-ai/unblackboxing_webinar,https://api.github.com/repos/deepsense-ai/unblackboxing_webinar,27,13,False,3,0,0
158626377,hktxt/Courses,https://api.github.com/repos/hktxt/Courses,24,12,False,218,0,0
144501661,dockerizeme/dockerizeme,https://api.github.com/repos/dockerizeme/dockerizeme,21,16,False,13,1,2
88525583,adamtiger/NNSharp,https://api.github.com/repos/adamtiger/NNSharp,46,15,False,141,4,4
207460987,microsoft/HealthyCountryAI,https://api.github.com/repos/microsoft/HealthyCountryAI,40,18,False,303,23,5
137072288,rounakdatta/CorrectLy,https://api.github.com/repos/rounakdatta/CorrectLy,23,10,False,27,1,0
136577122,microsoft/arcticseals,https://api.github.com/repos/microsoft/arcticseals,27,14,False,347,11,4
245200689,je-santos/PoreFlow-Net,https://api.github.com/repos/je-santos/PoreFlow-Net,34,19,False,24,0,1
147919799,yandexdataschool/nlp_course,https://api.github.com/repos/yandexdataschool/nlp_course,7658,2143,False,680,13,25
151773885,analyticalmindsltd/smote_variants,https://api.github.com/repos/analyticalmindsltd/smote_variants,354,96,False,450,13,13
291969036,datarobot-community/custom-models,https://api.github.com/repos/datarobot-community/custom-models,16,42,False,196,4,0
97260971,JdeRobot/DetectionMetrics,https://api.github.com/repos/JdeRobot/DetectionMetrics,66,38,False,411,35,88
312144247,edualgo/Grokking-Machine-Learning,https://api.github.com/repos/edualgo/Grokking-Machine-Learning,36,44,False,166,0,89
106029625,google/active-learning,https://api.github.com/repos/google/active-learning,854,192,False,3,0,0
91879775,GauravBh1010tt/DeepLearn,https://api.github.com/repos/GauravBh1010tt/DeepLearn,1729,373,False,220,10,8
162701664,manthanthakker/BitcoinPrediction,https://api.github.com/repos/manthanthakker/BitcoinPrediction,49,21,False,19,0,2
249303697,laike9m/Cyberbrain,https://api.github.com/repos/laike9m/Cyberbrain,2034,114,False,653,36,65
298802872,python-engineer/tensorflow-course,https://api.github.com/repos/python-engineer/tensorflow-course,41,46,False,0,0,0
131091756,alantian/ganshowcase,https://api.github.com/repos/alantian/ganshowcase,102,28,False,10,2,1
110393657,cloudxlab/ml,https://api.github.com/repos/cloudxlab/ml,215,366,False,409,3,0
180872240,numenta/nupic.research,https://api.github.com/repos/numenta/nupic.research,71,38,False,4745,5,6
115000146,maticvl/dataHacker,https://api.github.com/repos/maticvl/dataHacker,11,14,False,253,0,0
48593532,tensorpack/tensorpack,https://api.github.com/repos/tensorpack/tensorpack,6154,1827,False,2940,7,1343
234535910,CrawlScript/tf_geometric,https://api.github.com/repos/CrawlScript/tf_geometric,362,74,False,285,15,8
201507148,marcogdepinto/Deep-learning-model-deploy-with-django,https://api.github.com/repos/marcogdepinto/Deep-learning-model-deploy-with-django,67,29,False,105,1,3
201498201,RTIInternational/gobbli,https://api.github.com/repos/RTIInternational/gobbli,263,23,False,260,8,6
295811273,cognizant-ai-labs/covid-xprize,https://api.github.com/repos/cognizant-ai-labs/covid-xprize,36,68,False,470,0,82
237194948,y-kawagu/dcase2020_task2_baseline,https://api.github.com/repos/y-kawagu/dcase2020_task2_baseline,64,33,False,46,0,3
263319282,PRBonn/OverlapNet,https://api.github.com/repos/PRBonn/OverlapNet,412,93,False,44,3,23
143249816,alibaba/ai-matrix,https://api.github.com/repos/alibaba/ai-matrix,165,73,False,299,10,4
151840229,danielgolabek/RasaHost,https://api.github.com/repos/danielgolabek/RasaHost,49,23,False,79,4,2
185320528,manideep2510/ECG-acquisition-classification,https://api.github.com/repos/manideep2510/ECG-acquisition-classification,34,23,False,35,1,0
136808330,stomioka/sdtm_mapper,https://api.github.com/repos/stomioka/sdtm_mapper,29,11,False,50,1,4
101108109,MaxStrange/AudioSegment,https://api.github.com/repos/MaxStrange/AudioSegment,72,10,False,104,1,4
246982908,PacktWorkshops/The-TensorFlow-Workshop,https://api.github.com/repos/PacktWorkshops/The-TensorFlow-Workshop,16,18,False,158,0,1
232291791,PacktWorkshops/The-Deep-Learning-Workshop,https://api.github.com/repos/PacktWorkshops/The-Deep-Learning-Workshop,21,31,False,166,0,0
92058036,aschampion/diluvian,https://api.github.com/repos/aschampion/diluvian,20,16,False,413,8,7
51429766,ethen8181/programming,https://api.github.com/repos/ethen8181/programming,12,10,False,177,0,0
31481861,ririw/ririw.github.io,https://api.github.com/repos/ririw/ririw.github.io,34,15,False,84,1,1
268218554,TLYu0419/DataScience,https://api.github.com/repos/TLYu0419/DataScience,37,17,False,239,0,0
145074323,gentaiscool/lstm-attention,https://api.github.com/repos/gentaiscool/lstm-attention,70,33,False,15,0,2
83661355,NLeSC/mcfly-tutorial,https://api.github.com/repos/NLeSC/mcfly-tutorial,64,36,False,141,8,34
261285732,vardanagarwal/Proctoring-AI,https://api.github.com/repos/vardanagarwal/Proctoring-AI,312,222,False,82,10,57
271928198,MicrosoftDocs/ml-basics,https://api.github.com/repos/MicrosoftDocs/ml-basics,1019,1054,False,146,2,21
162141645,Merck/deepbgc,https://api.github.com/repos/Merck/deepbgc,54,20,False,161,21,31
61117471,logicalclocks/hops-examples,https://api.github.com/repos/logicalclocks/hops-examples,102,53,False,516,3,2
291217084,microsoft/tensorflow-directml,https://api.github.com/repos/microsoft/tensorflow-directml,345,20,False,63876,21,34
90328920,intel-analytics/analytics-zoo,https://api.github.com/repos/intel-analytics/analytics-zoo,2466,712,False,3442,407,854
200803670,fredffsixty/Big-Data,https://api.github.com/repos/fredffsixty/Big-Data,16,10,False,195,0,0
298537574,paulgavrikov/visualkeras,https://api.github.com/repos/paulgavrikov/visualkeras,131,19,False,72,0,21
80643958,rstudio/keras,https://api.github.com/repos/rstudio/keras,729,264,False,2730,96,936
68275508,penny4860/SVHN-deep-digit-detector,https://api.github.com/repos/penny4860/SVHN-deep-digit-detector,160,76,False,683,2,32
179633503,hughw19/NOCS_CVPR2019,https://api.github.com/repos/hughw19/NOCS_CVPR2019,277,52,False,41,22,47
339012297,weijiaheng/Robust-f-divergence-measures,https://api.github.com/repos/weijiaheng/Robust-f-divergence-measures,76,20,False,13,0,0
208634233,hichemfelouat/my-codes-of-machine-learning,https://api.github.com/repos/hichemfelouat/my-codes-of-machine-learning,22,21,False,33,0,0
357820119,msg-systems/coreferee,https://api.github.com/repos/msg-systems/coreferee,131,14,False,157,1,42
133176879,dinghanshen/SWEM,https://api.github.com/repos/dinghanshen/SWEM,284,53,False,45,8,5
86637416,ric2b/Vivaldi-browser,https://api.github.com/repos/ric2b/Vivaldi-browser,94,20,False,47,0,10
127043727,tbd-ai/tbd-suite,https://api.github.com/repos/tbd-ai/tbd-suite,46,13,False,120,0,1
139136611,cyrusmvahid/GluonBootcamp,https://api.github.com/repos/cyrusmvahid/GluonBootcamp,23,14,False,126,0,0
176913197,drowe67/LPCNet,https://api.github.com/repos/drowe67/LPCNet,55,17,False,480,3,14
116323445,ljanastas/UC_Berkeley-Applied-Machine-Learning,https://api.github.com/repos/ljanastas/UC_Berkeley-Applied-Machine-Learning,27,49,False,57,0,0
68285870,yandexdataschool/Practical_DL,https://api.github.com/repos/yandexdataschool/Practical_DL,1121,516,False,462,9,9
317930627,aiqc/AIQC,https://api.github.com/repos/aiqc/AIQC,57,16,False,1034,21,34
212293893,mchengny/RWF2000-Video-Database-for-Violence-Detection,https://api.github.com/repos/mchengny/RWF2000-Video-Database-for-Violence-Detection,229,63,False,1,6,11
107862431,matthew-sochor-zz/transfer,https://api.github.com/repos/matthew-sochor-zz/transfer,120,22,False,91,8,6
209161611,siavash-khodadadeh/MetaLearning-TF2.0,https://api.github.com/repos/siavash-khodadadeh/MetaLearning-TF2.0,97,19,False,327,2,5
166037992,jonnor/ESC-CNN-microcontroller,https://api.github.com/repos/jonnor/ESC-CNN-microcontroller,70,14,False,379,2,3
163337800,alvarowolfx/gcloud-iot-edge-tensorflow,https://api.github.com/repos/alvarowolfx/gcloud-iot-edge-tensorflow,33,16,False,67,4,0
363800912,IBM/Project_CodeNet,https://api.github.com/repos/IBM/Project_CodeNet,1120,150,False,53,1,28
216393766,HasnainRaz/Fast-SRGAN,https://api.github.com/repos/HasnainRaz/Fast-SRGAN,486,91,False,36,1,29
62458409,keras-rl/keras-rl,https://api.github.com/repos/keras-rl/keras-rl,5200,1329,False,308,7,227
168750476,timothyyu/ml_monorepo,https://api.github.com/repos/timothyyu/ml_monorepo,42,34,False,83,1,1
150585972,Novartis/peax,https://api.github.com/repos/Novartis/peax,56,11,False,838,3,1
213911062,raghusodani/jaldisubmitkaro,https://api.github.com/repos/raghusodani/jaldisubmitkaro,12,21,False,316,0,0
88892308,Azure/DataScienceVM,https://api.github.com/repos/Azure/DataScienceVM,159,101,False,378,8,21
144938099,kotritrona/osumapper,https://api.github.com/repos/kotritrona/osumapper,269,36,False,206,14,11
175458710,sdsc/sdsc-summer-institute-2019,https://api.github.com/repos/sdsc/sdsc-summer-institute-2019,18,43,False,181,0,2
284567996,JBLanier/pipeline-psro,https://api.github.com/repos/JBLanier/pipeline-psro,25,12,False,91,1,1
96913967,eriklindernoren/Keras-GAN,https://api.github.com/repos/eriklindernoren/Keras-GAN,8550,3047,False,185,122,100
115550823,awsdocs/aws-deep-learning-amis,https://api.github.com/repos/awsdocs/aws-deep-learning-amis,41,38,False,58,6,2
254741570,adriangb/scikeras,https://api.github.com/repos/adriangb/scikeras,90,17,False,203,28,90
235063043,deeplearning-mit-tensorflow-keras-tfjs/2020_Zweite_Auflage,https://api.github.com/repos/deeplearning-mit-tensorflow-keras-tfjs/2020_Zweite_Auflage,31,14,False,44,0,6
156522586,abaranovskis-redsamurai/automation-repo,https://api.github.com/repos/abaranovskis-redsamurai/automation-repo,117,97,False,61,2,0
144964647,nginyc/rafiki,https://api.github.com/repos/nginyc/rafiki,29,23,False,1065,38,66
153311943,isobar-us/multilabel-image-classification-tensorflow,https://api.github.com/repos/isobar-us/multilabel-image-classification-tensorflow,47,23,False,63,3,4
196340907,Trusted-AI/AIX360,https://api.github.com/repos/Trusted-AI/AIX360,1043,223,False,433,42,29
150864645,declare-lab/MELD,https://api.github.com/repos/declare-lab/MELD,478,142,False,161,21,17
276799437,ShaonBhattaShuvo/Deep-Learning-Workshop,https://api.github.com/repos/ShaonBhattaShuvo/Deep-Learning-Workshop,13,20,False,53,0,0
266744330,gpuhackathons-org/gpubootcamp,https://api.github.com/repos/gpuhackathons-org/gpubootcamp,182,118,False,0,0,0
223835896,NLP-kr/tensorflow-ml-nlp-tf2,https://api.github.com/repos/NLP-kr/tensorflow-ml-nlp-tf2,188,104,False,412,2,26
81164816,guybedo/minos,https://api.github.com/repos/guybedo/minos,48,10,False,162,1,0
264369991,venkanna37/Label-Pixels,https://api.github.com/repos/venkanna37/Label-Pixels,26,16,False,80,2,6
121912028,DistriNet/DLWF,https://api.github.com/repos/DistriNet/DLWF,54,35,False,12,2,2
219899848,kingreatwill/penter,https://api.github.com/repos/kingreatwill/penter,10,10,False,202,0,0
412498607,sonumahajan/All_Program_helper,https://api.github.com/repos/sonumahajan/All_Program_helper,34,272,False,1676,1,24
208670478,zoezhou1999/BeautifyBasedOnGAN,https://api.github.com/repos/zoezhou1999/BeautifyBasedOnGAN,55,14,False,83,2,1
349817814,tlc-pack/tenset,https://api.github.com/repos/tlc-pack/tenset,37,12,False,5842,7,7
136919474,postech-di-lab/METIS,https://api.github.com/repos/postech-di-lab/METIS,54,53,False,351,27,4
206212689,MathMachado/DSWP,https://api.github.com/repos/MathMachado/DSWP,20,203,False,422,0,0
134400122,foamliu/Look-Into-Person,https://api.github.com/repos/foamliu/Look-Into-Person,76,20,False,115,2,3
91534719,philipperemy/keract,https://api.github.com/repos/philipperemy/keract,960,185,False,401,2,86
136181543,qubvel/segmentation_models,https://api.github.com/repos/qubvel/segmentation_models,3670,866,False,205,235,264
244495264,Xilinx/Vitis-AI-Tutorials,https://api.github.com/repos/Xilinx/Vitis-AI-Tutorials,162,74,False,64,49,11
71386735,ryfeus/lambda-packs,https://api.github.com/repos/ryfeus/lambda-packs,1055,228,False,77,12,34
252906192,SadmanSakib93/Stratified-k-fold-cross-validation-Image-classification-keras,https://api.github.com/repos/SadmanSakib93/Stratified-k-fold-cross-validation-Image-classification-keras,14,10,False,16,1,6
76757094,Azure/China-Data-Solutions,https://api.github.com/repos/Azure/China-Data-Solutions,32,22,False,257,1,1
110296682,Azure/ai-toolkit-iot-edge,https://api.github.com/repos/Azure/ai-toolkit-iot-edge,176,96,False,109,13,1
142216836,amesar/mlflow-fun,https://api.github.com/repos/amesar/mlflow-fun,20,10,False,498,0,0
127285630,csc-training/intro-to-dl,https://api.github.com/repos/csc-training/intro-to-dl,36,27,False,467,2,2
77059425,theislab/dca,https://api.github.com/repos/theislab/dca,191,60,False,380,23,28
275525289,makaishi2/profitable_ai_book_info,https://api.github.com/repos/makaishi2/profitable_ai_book_info,80,22,False,76,0,7
200918764,HumanCompatibleAI/human_aware_rl,https://api.github.com/repos/HumanCompatibleAI/human_aware_rl,59,19,False,181,1,16
147308488,chenghuige/wenzheng,https://api.github.com/repos/chenghuige/wenzheng,583,219,False,121,2,4
275734311,Linear95/CLUB,https://api.github.com/repos/Linear95/CLUB,128,23,False,27,6,14
234144768,mc2-project/delphi,https://api.github.com/repos/mc2-project/delphi,71,17,False,16,1,39
93438176,ZoranPandovski/al-go-rithms,https://api.github.com/repos/ZoranPandovski/al-go-rithms,1144,1833,False,7423,26,196
121410317,sdsc/sdsc-summer-institute-2018,https://api.github.com/repos/sdsc/sdsc-summer-institute-2018,11,50,False,247,0,1
185217344,frlim/data2040_final,https://api.github.com/repos/frlim/data2040_final,19,28,False,16,2,0
88643880,ImagingInformatics/machine-learning,https://api.github.com/repos/ImagingInformatics/machine-learning,63,32,False,194,1,2
200430755,MarcoMorik/Dynamic-Fairness,https://api.github.com/repos/MarcoMorik/Dynamic-Fairness,69,19,False,33,2,1
131606325,mlcommons/training_results_v0.5,https://api.github.com/repos/mlcommons/training_results_v0.5,38,57,False,10,6,5
289870539,byteps/examples,https://api.github.com/repos/byteps/examples,14,10,False,10,0,1
147389532,weimin17/Object-Detection_HelmetDetection,https://api.github.com/repos/weimin17/Object-Detection_HelmetDetection,48,26,False,10,4,0
286167370,datawhalechina/fun-rec,https://api.github.com/repos/datawhalechina/fun-rec,1058,351,False,489,3,35
145285861,SummerLife/EmbeddedSystem,https://api.github.com/repos/SummerLife/EmbeddedSystem,323,83,False,0,0,0
233845745,sergejhorvat/TensorFlow-Data-and-Deployment-Specialization,https://api.github.com/repos/sergejhorvat/TensorFlow-Data-and-Deployment-Specialization,18,36,False,113,0,0
142768583,innat/Kaggle-Play,https://api.github.com/repos/innat/Kaggle-Play,11,11,False,97,0,0
282166966,Pavankunchala/Deep-Learning,https://api.github.com/repos/Pavankunchala/Deep-Learning,18,10,False,282,0,0
119280119,Alireza-Akhavan/class.vision,https://api.github.com/repos/Alireza-Akhavan/class.vision,90,46,False,170,0,0
276388487,bubbliiiing/yolov4-tiny-keras,https://api.github.com/repos/bubbliiiing/yolov4-tiny-keras,125,46,False,131,12,4
273714176,bubbliiiing/efficientnet-yolo3-keras,https://api.github.com/repos/bubbliiiing/efficientnet-yolo3-keras,47,12,False,138,2,3
263069916,bubbliiiing/yolov4-keras,https://api.github.com/repos/bubbliiiing/yolov4-keras,449,184,False,185,55,22
224394898,bubbliiiing/yolo3-keras,https://api.github.com/repos/bubbliiiing/yolo3-keras,496,191,False,170,42,7
139618618,tensorflow/tcav,https://api.github.com/repos/tensorflow/tcav,506,126,False,171,8,54
194144428,IBM/depiction,https://api.github.com/repos/IBM/depiction,38,21,False,285,5,24
139704743,janzd/EAST,https://api.github.com/repos/janzd/EAST,200,72,False,33,17,52
229760947,SRainGit/CAE-LO,https://api.github.com/repos/SRainGit/CAE-LO,94,24,False,50,1,13
278097032,MankaranSingh/Auto-Depth,https://api.github.com/repos/MankaranSingh/Auto-Depth,63,10,False,16,0,6
188532143,tlatkowski/gans-2.0,https://api.github.com/repos/tlatkowski/gans-2.0,75,12,False,243,5,5
118638675,JdeRobot/ObjectDetector,https://api.github.com/repos/JdeRobot/ObjectDetector,14,14,False,110,5,21
158735240,b01902041/Deep-Virtual-Try-on-with-Clothes-Transform,https://api.github.com/repos/b01902041/Deep-Virtual-Try-on-with-Clothes-Transform,222,78,False,13,9,1
171302137,steverab/failing-loudly,https://api.github.com/repos/steverab/failing-loudly,57,14,False,32,1,1
125819750,StarKnowData/trainee,https://api.github.com/repos/StarKnowData/trainee,33,108,False,568,6,0
197735527,Jabrils/Project-Safe-Waters-v1,https://api.github.com/repos/Jabrils/Project-Safe-Waters-v1,51,16,False,5,0,0
247890797,Flowingsun007/DeepLearningTutorial,https://api.github.com/repos/Flowingsun007/DeepLearningTutorial,75,32,False,40,0,0
245156770,xuannianz/SAPD,https://api.github.com/repos/xuannianz/SAPD,92,16,False,4,0,10
230824997,zhangruochi/TensorFlow-Data-and-Deployment,https://api.github.com/repos/zhangruochi/TensorFlow-Data-and-Deployment,21,18,False,13,0,0
223605040,CellProfiling/HPA-competition-solutions,https://api.github.com/repos/CellProfiling/HPA-competition-solutions,54,20,False,26,1,1
224586081,xuannianz/EfficientDet,https://api.github.com/repos/xuannianz/EfficientDet,1258,387,False,60,2,228
222189632,xuannianz/keras-GaussianYOLOv3,https://api.github.com/repos/xuannianz/keras-GaussianYOLOv3,59,30,False,8,0,24
219098917,xuannianz/keras-CenterNet,https://api.github.com/repos/xuannianz/keras-CenterNet,169,49,False,18,0,44
206926628,xuannianz/keras-fcos,https://api.github.com/repos/xuannianz/keras-fcos,59,21,False,7,0,23
212954450,xuannianz/FSAF,https://api.github.com/repos/xuannianz/FSAF,115,27,False,15,0,31
196015434,zhen8838/K210_Yolo_framework,https://api.github.com/repos/zhen8838/K210_Yolo_framework,194,59,False,28,23,20
134157865,tankala/ai-examples,https://api.github.com/repos/tankala/ai-examples,30,51,False,15,1,1
141739104,bendangnuksung/Image-OutPainting,https://api.github.com/repos/bendangnuksung/Image-OutPainting,1116,233,False,31,6,8
163183617,godloveliang/Programming-a-Real-Self-Driving-Car,https://api.github.com/repos/godloveliang/Programming-a-Real-Self-Driving-Car,19,10,False,168,0,0
231085044,Tessellate-Imaging/Monk_Object_Detection,https://api.github.com/repos/Tessellate-Imaging/Monk_Object_Detection,515,220,False,772,25,38
60849305,nfmcclure/tensorflow_cookbook,https://api.github.com/repos/nfmcclure/tensorflow_cookbook,6000,2465,False,409,18,81
278089179,diegovalsesia/speckle2void,https://api.github.com/repos/diegovalsesia/speckle2void,23,10,False,3,1,1
206746979,qiucheng025/zao-,https://api.github.com/repos/qiucheng025/zao-,461,226,False,6,1,0
196375756,kkech/UdacityOpenSource,https://api.github.com/repos/kkech/UdacityOpenSource,23,194,False,165,0,0
220690458,Tessellate-Imaging/monk_v1,https://api.github.com/repos/Tessellate-Imaging/monk_v1,493,204,False,600,23,39
142243975,ryfeus/gcf-packs,https://api.github.com/repos/ryfeus/gcf-packs,47,12,False,15,1,1
170124742,mayurnewase/looking-to-listen-at-cocktail-party,https://api.github.com/repos/mayurnewase/looking-to-listen-at-cocktail-party,33,10,False,81,1,2
214985770,WYGNG/USTC_SSE_AI,https://api.github.com/repos/WYGNG/USTC_SSE_AI,15,16,False,36,0,0
124093757,0x5eba/Skin-Cancer-Segmentation,https://api.github.com/repos/0x5eba/Skin-Cancer-Segmentation,59,22,False,28,3,5
139876218,JosephPB/XNet,https://api.github.com/repos/JosephPB/XNet,68,23,False,31,16,0
242589865,clguo/SA-UNet,https://api.github.com/repos/clguo/SA-UNet,103,33,False,26,16,1
115327621,MachineLP/CodeFun,https://api.github.com/repos/MachineLP/CodeFun,332,158,False,210,5,0
205327929,jd-aig/nlp_baai,https://api.github.com/repos/jd-aig/nlp_baai,233,59,False,42,5,4
131853858,alxcnwy/Deep-Neural-Networks-for-Video-Classification,https://api.github.com/repos/alxcnwy/Deep-Neural-Networks-for-Video-Classification,29,13,False,111,3,0
122607892,mortcanty/CRC4Docker,https://api.github.com/repos/mortcanty/CRC4Docker,80,35,False,43,1,4
154191812,SlicerIGT/aigt,https://api.github.com/repos/SlicerIGT/aigt,29,21,False,637,5,12
97680527,StanfordVL/ReferringRelationships,https://api.github.com/repos/StanfordVL/ReferringRelationships,258,82,False,420,5,13
142539101,dattarajrao/keras2kubernetes,https://api.github.com/repos/dattarajrao/keras2kubernetes,59,41,False,21,0,0
267794088,Jacob-yen/LEMON,https://api.github.com/repos/Jacob-yen/LEMON,23,14,False,25,1,1
233031208,Rid7/Table-OCR,https://api.github.com/repos/Rid7/Table-OCR,225,65,False,11,15,5
109019873,GitYCC/Tensorflow_Tutorial,https://api.github.com/repos/GitYCC/Tensorflow_Tutorial,26,24,False,66,0,0
139381261,oreilly-japan/deep-learning-with-keras-ja,https://api.github.com/repos/oreilly-japan/deep-learning-with-keras-ja,137,78,False,19,0,6
99590768,AliaksandrSiarohin/pose-gan,https://api.github.com/repos/AliaksandrSiarohin/pose-gan,337,74,False,119,17,41
273549260,IBM/federated-learning-lib,https://api.github.com/repos/IBM/federated-learning-lib,267,81,False,175,20,36
117575739,brucechou1983/CheXNet-Keras,https://api.github.com/repos/brucechou1983/CheXNet-Keras,272,144,False,80,15,26
224309921,RodolfoFerro/psychopathology-fer-assistant,https://api.github.com/repos/RodolfoFerro/psychopathology-fer-assistant,54,25,False,43,1,0
110262741,sergivalverde/nicMSlesions,https://api.github.com/repos/sergivalverde/nicMSlesions,33,15,False,86,4,21
