id,full_name,url,stars,forks
144119757,khanhnamle1994/cracking-the-data-science-interview,https://api.github.com/repos/khanhnamle1994/cracking-the-data-science-interview,1621,510
235856774,tensorflow/docs-l10n,https://api.github.com/repos/tensorflow/docs-l10n,429,508
83335474,tiepvupsu/tiepvupsu.github.io,https://api.github.com/repos/tiepvupsu/tiepvupsu.github.io,548,505
153859755,CyberZHG/keras-bert,https://api.github.com/repos/CyberZHG/keras-bert,2281,504
116456823,bojone/attention,https://api.github.com/repos/bojone/attention,1339,503
164266036,ageron/tf2_course,https://api.github.com/repos/ageron/tf2_course,1833,500
69169372,JinpengLI/deep_ocr,https://api.github.com/repos/JinpengLI/deep_ocr,1497,500
140285687,osmr/imgclsmob,https://api.github.com/repos/osmr/imgclsmob,2454,499
92971378,databricks/spark-deep-learning,https://api.github.com/repos/databricks/spark-deep-learning,1904,493
185384163,PacktPublishing/Hands-On-Machine-Learning-for-Algorithmic-Trading,https://api.github.com/repos/PacktPublishing/Hands-On-Machine-Learning-for-Algorithmic-Trading,798,493
39610055,ethen8181/machine-learning,https://api.github.com/repos/ethen8181/machine-learning,1939,484
124370024,xitu/tensorflow-docs,https://api.github.com/repos/xitu/tensorflow-docs,3790,483
139062293,ahmetozlu/tensorflow_object_counting_api,https://api.github.com/repos/ahmetozlu/tensorflow_object_counting_api,1070,483
135768037,NVIDIA/DALI,https://api.github.com/repos/NVIDIA/DALI,3692,477
127728085,duoergun0729/nlp,https://api.github.com/repos/duoergun0729/nlp,1720,472
27452807,broadinstitute/gatk,https://api.github.com/repos/broadinstitute/gatk,1166,471
248347348,lindawangg/COVID-Net,https://api.github.com/repos/lindawangg/COVID-Net,1076,463
293648492,Learn-Write-Repeat/Open-contributions,https://api.github.com/repos/Learn-Write-Repeat/Open-contributions,48,455
177362443,longpeng2008/yousan.ai,https://api.github.com/repos/longpeng2008/yousan.ai,1093,450
135504777,keras-team/keras-preprocessing,https://api.github.com/repos/keras-team/keras-preprocessing,1008,448
127351529,mlcommons/training,https://api.github.com/repos/mlcommons/training,1259,446
189477120,qubvel/efficientnet,https://api.github.com/repos/qubvel/efficientnet,1936,444
239829858,kiteco/python-youtube-code,https://api.github.com/repos/kiteco/python-youtube-code,225,442
129401433,ondyari/FaceForensics,https://api.github.com/repos/ondyari/FaceForensics,1757,440
193652854,bytedance/byteps,https://api.github.com/repos/bytedance/byteps,3056,437
264782257,Shawn-Shan/fawkes,https://api.github.com/repos/Shawn-Shan/fawkes,4430,435
84692779,zhedongzheng/tensorflow-nlp,https://api.github.com/repos/zhedongzheng/tensorflow-nlp,1485,432
215649623,Xilinx/Vitis-AI,https://api.github.com/repos/Xilinx/Vitis-AI,742,432
256262711,huangrt01/CS-Notes,https://api.github.com/repos/huangrt01/CS-Notes,2956,431
129793058,MrGiovanni/UNetPlusPlus,https://api.github.com/repos/MrGiovanni/UNetPlusPlus,1611,431
166495086,BrikerMan/Kashgari,https://api.github.com/repos/BrikerMan/Kashgari,2250,429
120212782,imfing/keras-flask-deploy-webapp,https://api.github.com/repos/imfing/keras-flask-deploy-webapp,966,429
123855361,goberoi/faceit,https://api.github.com/repos/goberoi/faceit,901,429
161556784,tensorflow/federated,https://api.github.com/repos/tensorflow/federated,1750,425
256401220,alexeygrigorev/mlbookcamp-code,https://api.github.com/repos/alexeygrigorev/mlbookcamp-code,1578,425
65399782,CSTR-Edinburgh/merlin,https://api.github.com/repos/CSTR-Edinburgh/merlin,1205,424
81799964,shreyans29/thesemicolon,https://api.github.com/repos/shreyans29/thesemicolon,364,421
187328632,km1994/nlp_paper_study,https://api.github.com/repos/km1994/nlp_paper_study,2061,419
90931940,Dataweekends/zero_to_deep_learning_video,https://api.github.com/repos/Dataweekends/zero_to_deep_learning_video,309,419
190570623,Harvard-IACS/2019-CS109A,https://api.github.com/repos/Harvard-IACS/2019-CS109A,420,418
191126383,allegroai/clearml,https://api.github.com/repos/allegroai/clearml,2973,412
131646318,microsoft/EconML,https://api.github.com/repos/microsoft/EconML,1910,410
380363891,https-deeplearning-ai/tensorflow-1-public,https://api.github.com/repos/https-deeplearning-ai/tensorflow-1-public,330,410
151904296,VivekPa/AIAlpha,https://api.github.com/repos/VivekPa/AIAlpha,1356,406
100326126,plaidml/plaidml,https://api.github.com/repos/plaidml/plaidml,4327,405
95862535,apple/coremltools,https://api.github.com/repos/apple/coremltools,2537,397
224586081,xuannianz/EfficientDet,https://api.github.com/repos/xuannianz/EfficientDet,1258,387
115904320,Wasim37/deeplearning-assignment,https://api.github.com/repos/Wasim37/deeplearning-assignment,670,379
148569835,SummitKwan/transparent_latent_gan,https://api.github.com/repos/SummitKwan/transparent_latent_gan,1936,378
145453331,JohnSnowLabs/spark-nlp-workshop,https://api.github.com/repos/JohnSnowLabs/spark-nlp-workshop,643,377
125869131,krasserm/bayesian-machine-learning,https://api.github.com/repos/krasserm/bayesian-machine-learning,1376,375
95491035,Hironsan/anago,https://api.github.com/repos/Hironsan/anago,1429,374
91879775,GauravBh1010tt/DeepLearn,https://api.github.com/repos/GauravBh1010tt/DeepLearn,1729,373
76036762,tjwei/GANotebooks,https://api.github.com/repos/tjwei/GANotebooks,1450,372
102851898,michalfaber/keras_Realtime_Multi-Person_Pose_Estimation,https://api.github.com/repos/michalfaber/keras_Realtime_Multi-Person_Pose_Estimation,763,372
134179378,dipanjanS/hands-on-transfer-learning-with-python,https://api.github.com/repos/dipanjanS/hands-on-transfer-learning-with-python,739,372
180307968,yongzhuo/nlp_xiaojiang,https://api.github.com/repos/yongzhuo/nlp_xiaojiang,1243,370
147775027,mouna99/dien,https://api.github.com/repos/mouna99/dien,901,370
272452525,huggingface/notebooks,https://api.github.com/repos/huggingface/notebooks,668,370
191784463,yongzhuo/Keras-TextClassification,https://api.github.com/repos/yongzhuo/Keras-TextClassification,1222,368
110393657,cloudxlab/ml,https://api.github.com/repos/cloudxlab/ml,215,366
101887545,ilkarman/DeepLearningFrameworks,https://api.github.com/repos/ilkarman/DeepLearningFrameworks,1652,364
182781810,msgi/nlp-journey,https://api.github.com/repos/msgi/nlp-journey,1399,364
60739376,da03/Attention-OCR,https://api.github.com/repos/da03/Attention-OCR,1076,363
9626741,Nuitka/Nuitka,https://api.github.com/repos/Nuitka/Nuitka,6374,359
75407467,mdeff/fma,https://api.github.com/repos/mdeff/fma,1594,356
197467673,AntonMu/TrainYourOwnYOLO,https://api.github.com/repos/AntonMu/TrainYourOwnYOLO,555,356
84765740,kaz-Anova/StackNet,https://api.github.com/repos/kaz-Anova/StackNet,1314,354
110544177,Gurupradeep/deeplearning.ai-Assignments,https://api.github.com/repos/Gurupradeep/deeplearning.ai-Assignments,328,354
286167370,datawhalechina/fun-rec,https://api.github.com/repos/datawhalechina/fun-rec,1058,351
183159288,curiousily/Deep-Learning-For-Hackers,https://api.github.com/repos/curiousily/Deep-Learning-For-Hackers,742,350
100832582,fanghao6666/neural-networks-and-deep-learning,https://api.github.com/repos/fanghao6666/neural-networks-and-deep-learning,339,349
265612440,coqui-ai/TTS,https://api.github.com/repos/coqui-ai/TTS,3850,348
162747292,tensorflow/privacy,https://api.github.com/repos/tensorflow/privacy,1543,347
163740121,dafish-ai/NTU-Machine-learning,https://api.github.com/repos/dafish-ai/NTU-Machine-learning,803,345
54110811,GDGAhmedabad/Awesome-Learning-Resources,https://api.github.com/repos/GDGAhmedabad/Awesome-Learning-Resources,615,343
129366435,stellargraph/stellargraph,https://api.github.com/repos/stellargraph/stellargraph,2268,341
81245484,google/eng-edu,https://api.github.com/repos/google/eng-edu,601,341
83341274,nature-of-code/NOC-S17-2-Intelligence-Learning,https://api.github.com/repos/nature-of-code/NOC-S17-2-Intelligence-Learning,895,337
144081173,philtabor/Youtube-Code-Repository,https://api.github.com/repos/philtabor/Youtube-Code-Repository,502,329
101858337,marsggbo/deeplearning.ai_JupyterNotebooks,https://api.github.com/repos/marsggbo/deeplearning.ai_JupyterNotebooks,548,328
159427040,anki/vector-python-sdk,https://api.github.com/repos/anki/vector-python-sdk,501,328
300509670,Aman22sharma/Hacktoberfest2021_beginner,https://api.github.com/repos/Aman22sharma/Hacktoberfest2021_beginner,106,320
281076856,MLReef/mlreef,https://api.github.com/repos/MLReef/mlreef,1361,319
68256277,TeamHG-Memex/eli5,https://api.github.com/repos/TeamHG-Memex/eli5,2495,318
190658443,keras-team/keras-tuner,https://api.github.com/repos/keras-team/keras-tuner,2462,318
114703482,MITESHPUTHRANNEU/Speech-Emotion-Analyzer,https://api.github.com/repos/MITESHPUTHRANNEU/Speech-Emotion-Analyzer,808,317
69176713,random-forests/tensorflow-workshop,https://api.github.com/repos/random-forests/tensorflow-workshop,720,316
