id,full_name,url,stars,forks,commit,openIssue,closedIssue,collaborators
249671952,LongmaoTeamTf/deep_recommenders,https://api.github.com/repos/LongmaoTeamTf/deep_recommenders,191,74,659,1,4,2
280026201,google/uncertainty-baselines,https://api.github.com/repos/google/uncertainty-baselines,804,110,659,40,34,35
267223745,oneapi-src/oneAPI-samples,https://api.github.com/repos/oneapi-src/oneAPI-samples,263,285,659,20,41,107
349016971,THUDM/GLM,https://api.github.com/repos/THUDM/GLM,203,28,657,9,2,6
112383806,richemslie/galvanise_zero,https://api.github.com/repos/richemslie/galvanise_zero,67,10,654,4,3,1
64289132,NeuromorphicProcessorProject/snn_toolbox,https://api.github.com/repos/NeuromorphicProcessorProject/snn_toolbox,244,92,654,2,96,10
170191561,E4S-Project/testsuite,https://api.github.com/repos/E4S-Project/testsuite,12,20,653,0,5,21
317930627,aiqc/AIQC,https://api.github.com/repos/aiqc/AIQC,57,16,651,24,29,5
225158972,capreolus-ir/capreolus,https://api.github.com/repos/capreolus-ir/capreolus,74,29,650,11,62,8
333373589,SeldonIO/tempo,https://api.github.com/repos/SeldonIO/tempo,77,19,648,42,44,8
149666254,tensorflow/mesh,https://api.github.com/repos/tensorflow/mesh,1195,210,646,62,14,42
137778789,jim-schwoebel/voicebook,https://api.github.com/repos/jim-schwoebel/voicebook,291,61,646,8,17,2
167412097,kubeflow-kale/kale,https://api.github.com/repos/kubeflow-kale/kale,484,96,644,78,72,9
256155475,AllanYiin/trident,https://api.github.com/repos/AllanYiin/trident,60,12,643,0,1,3
127853274,SeisBlue/SeisBlue,https://api.github.com/repos/SeisBlue/SeisBlue,41,10,643,0,7,2
244933863,GoogleCloudPlatform/ml-testing-accelerators,https://api.github.com/repos/GoogleCloudPlatform/ml-testing-accelerators,30,27,640,14,5,16
217534306,kimbring2/DeepSoccer,https://api.github.com/repos/kimbring2/DeepSoccer,24,13,640,0,9,1
130871393,IntelLabs/distiller,https://api.github.com/repos/IntelLabs/distiller,3811,748,640,62,282,24
212170850,vikumkbv/Hacktoberfest-2k19,https://api.github.com/repos/vikumkbv/Hacktoberfest-2k19,32,148,637,7,2,177
176374098,larq/larq,https://api.github.com/repos/larq/larq,539,64,635,16,116,17
92314074,Kismuz/btgym,https://api.github.com/repos/Kismuz/btgym,874,240,635,10,120,9
230259830,dataloop-ai/AutoML,https://api.github.com/repos/dataloop-ai/AutoML,327,43,633,0,6,14
94204636,wesselb/stheno,https://api.github.com/repos/wesselb/stheno,156,18,633,2,11,2
108081275,HYU-AILAB/ai-seminar,https://api.github.com/repos/HYU-AILAB/ai-seminar,81,15,630,2,4,39
126007415,SPFlow/SPFlow,https://api.github.com/repos/SPFlow/SPFlow,217,61,630,23,24,19
63896496,ijmarshall/robotreviewer,https://api.github.com/repos/ijmarshall/robotreviewer,90,45,629,8,23,8
162747292,tensorflow/privacy,https://api.github.com/repos/tensorflow/privacy,1545,348,629,59,86,43
167497070,scorelab/LabelLab,https://api.github.com/repos/scorelab/LabelLab,57,99,629,22,185,27
79584587,yahoo/TensorFlowOnSpark,https://api.github.com/repos/yahoo/TensorFlowOnSpark,3756,965,629,6,354,20
92888477,sarisabban/Notes,https://api.github.com/repos/sarisabban/Notes,17,42,628,0,2,2
357494136,cheng052/BRNet,https://api.github.com/repos/cheng052/BRNet,73,14,627,2,7,23
340237564,sherlcok314159/ML,https://api.github.com/repos/sherlcok314159/ML,103,34,626,0,1,1
119727871,BobHanson/Jmol-SwingJS,https://api.github.com/repos/BobHanson/Jmol-SwingJS,26,11,624,4,1,4
306702552,sisinflab/elliot,https://api.github.com/repos/sisinflab/elliot,173,33,624,4,7,7
250279308,as-ideas/TransformerTTS,https://api.github.com/repos/as-ideas/TransformerTTS,845,173,623,36,48,5
257688216,quic/aimet,https://api.github.com/repos/quic/aimet,841,160,623,110,384,18
300411069,allanzhao/RoboGrammar,https://api.github.com/repos/allanzhao/RoboGrammar,148,39,618,3,6,3
116663163,quanpn90/NMTGMinor,https://api.github.com/repos/quanpn90/NMTGMinor,71,31,618,3,6,6
131621053,TrustAI/DeepConcolic,https://api.github.com/repos/TrustAI/DeepConcolic,97,39,618,3,9,7
62860862,GeoPyTool/GeoPyTool,https://api.github.com/repos/GeoPyTool/GeoPyTool,157,47,617,8,7,2
88656556,p2irc/deepplantphenomics,https://api.github.com/repos/p2irc/deepplantphenomics,116,50,617,0,12,9
316361368,FedML-AI/FedNLP,https://api.github.com/repos/FedML-AI/FedNLP,192,29,614,10,15,6
55147386,tflearn/tflearn,https://api.github.com/repos/tflearn/tflearn,9577,2434,613,547,362,121
169026799,GraphSAINT/GraphSAINT,https://api.github.com/repos/GraphSAINT/GraphSAINT,287,61,611,3,35,3
144551119,beringresearch/ivis,https://api.github.com/repos/beringresearch/ivis,256,27,611,3,50,8
154191812,SlicerIGT/aigt,https://api.github.com/repos/SlicerIGT/aigt,29,21,610,5,10,14
166869630,majianjia/nnom,https://api.github.com/repos/majianjia/nnom,512,156,609,46,28,7
105702178,brain-score/brain-score,https://api.github.com/repos/brain-score/brain-score,50,25,609,32,70,10
137616563,MLBazaar/MLPrimitives,https://api.github.com/repos/MLBazaar/MLPrimitives,63,35,608,27,118,15
44423752,dmlc/web-data,https://api.github.com/repos/dmlc/web-data,71,146,607,2,4,88
123424015,shibing624/pycorrector,https://api.github.com/repos/shibing624/pycorrector,2982,735,603,10,223,11
220690458,Tessellate-Imaging/monk_v1,https://api.github.com/repos/Tessellate-Imaging/monk_v1,494,204,600,23,39,16
82718394,m2dsupsdlclass/lectures-labs,https://api.github.com/repos/m2dsupsdlclass/lectures-labs,1272,611,598,4,1,7
246364739,CiscoAI/cisco-kubeflow-starter-pack,https://api.github.com/repos/CiscoAI/cisco-kubeflow-starter-pack,56,18,598,2,13,11
189305903,tensorflow/text,https://api.github.com/repos/tensorflow/text,890,180,598,27,124,71
137504144,KieranLitschel/PredictingClosingPriceTomorrow,https://api.github.com/repos/KieranLitschel/PredictingClosingPriceTomorrow,19,14,597,0,2,2
113332442,lsds/sgx-lkl,https://api.github.com/repos/lsds/sgx-lkl,218,76,597,160,204,30
122900465,goruck/smart-zoneminder,https://api.github.com/repos/goruck/smart-zoneminder,155,36,596,1,7,2
126222784,tf-encrypted/tf-encrypted,https://api.github.com/repos/tf-encrypted/tf-encrypted,974,175,595,168,243,24
73344797,grouplens/samantha,https://api.github.com/repos/grouplens/samantha,70,28,593,4,2,3
152833974,penny4860/tf2-eager-yolo3,https://api.github.com/repos/penny4860/tf2-eager-yolo3,75,35,593,4,4,1
178493499,DifferentiableUniverseInitiative/flowpm,https://api.github.com/repos/DifferentiableUniverseInitiative/flowpm,76,14,589,12,26,6
11952344,rjw57/dtcwt,https://api.github.com/repos/rjw57/dtcwt,56,26,587,5,26,7
202435057,martinResearch/DEODR,https://api.github.com/repos/martinResearch/DEODR,236,18,586,7,15,5
126903585,MDIL-SNU/SIMPLE-NN,https://api.github.com/repos/MDIL-SNU/SIMPLE-NN,34,20,586,4,26,3
141881901,codezoned/ScriptsDump,https://api.github.com/repos/codezoned/ScriptsDump,133,174,585,19,9,104
72246405,empirical-org/Quill-NLP-Tools-and-Datasets,https://api.github.com/repos/empirical-org/Quill-NLP-Tools-and-Datasets,46,10,584,2,62,7
196534475,williamfzc/stagesepx,https://api.github.com/repos/williamfzc/stagesepx,351,101,582,21,137,2
189067098,ANTsX/ANTsPyNet,https://api.github.com/repos/ANTsX/ANTsPyNet,98,19,577,4,22,7
124822342,huseinzol05/malaya,https://api.github.com/repos/huseinzol05/malaya,296,102,576,4,82,7
250253821,NOAA-OWP/t-route,https://api.github.com/repos/NOAA-OWP/t-route,18,23,576,109,142,9
290497530,Music-and-Culture-Technology-Lab/omnizart,https://api.github.com/repos/Music-and-Culture-Technology-Lab/omnizart,1111,57,573,7,29,7
260419984,deepmind/reverb,https://api.github.com/repos/deepmind/reverb,521,56,570,9,73,18
239420566,neuralet/neuralet,https://api.github.com/repos/neuralet/neuralet,221,72,569,46,32,10
185819852,frankkramer-lab/MIScnn,https://api.github.com/repos/frankkramer-lab/MIScnn,281,97,568,41,45,7
132186783,autonomio/talos,https://api.github.com/repos/autonomio/talos,1493,251,568,25,366,16
285509347,wangguojun2018/CenterNet3d,https://api.github.com/repos/wangguojun2018/CenterNet3d,89,14,567,10,4,12
239587597,tensorflow/cloud,https://api.github.com/repos/tensorflow/cloud,324,69,567,55,26,24
362674457,Charmve/computer-vision-in-action,https://api.github.com/repos/Charmve/computer-vision-in-action,1297,177,566,50,16,1
92541759,pytorch/benchmark,https://api.github.com/repos/pytorch/benchmark,346,96,566,62,113,43
183506381,google/TensorNetwork,https://api.github.com/repos/google/TensorNetwork,1539,332,566,107,239,50
51620087,davidsandberg/facenet,https://api.github.com/repos/davidsandberg/facenet,12284,4704,566,483,615,27
164249963,brendanhasz/probflow,https://api.github.com/repos/brendanhasz/probflow,125,13,565,18,22,3
97203950,rahulremanan/python_tutorial,https://api.github.com/repos/rahulremanan/python_tutorial,34,39,564,0,3,2
327949189,mindee/doctr,https://api.github.com/repos/mindee/doctr,597,90,564,31,125,12
4939076,MartinThoma/algorithms,https://api.github.com/repos/MartinThoma/algorithms,197,108,561,2,1,2
87054901,DeepPavlov/convai,https://api.github.com/repos/DeepPavlov/convai,384,78,561,4,8,19
378774343,tgisaturday/dalle-lightning,https://api.github.com/repos/tgisaturday/dalle-lightning,53,10,560,2,11,2
162127052,fish-quant/big-fish,https://api.github.com/repos/fish-quant/big-fish,18,11,559,3,40,2
356055024,tensorflow/tflite-micro,https://api.github.com/repos/tensorflow/tflite-micro,516,272,559,61,191,41
258350770,FIRST-Tech-Challenge/fmltc,https://api.github.com/repos/FIRST-Tech-Challenge/fmltc,19,10,557,6,40,8
144040385,aimuch/iAI,https://api.github.com/repos/aimuch/iAI,250,40,556,0,9,1
130903312,tensorflow/swift-models,https://api.github.com/repos/tensorflow/swift-models,622,147,554,45,102,62
171296096,MAIF/melusine,https://api.github.com/repos/MAIF/melusine,269,45,553,9,24,20
60138482,kundajelab/deeplift,https://api.github.com/repos/kundajelab/deeplift,607,144,553,34,48,10
68511643,carefree0910/MachineLearning,https://api.github.com/repos/carefree0910/MachineLearning,975,706,551,1,5,2
161999774,yaoyao-liu/meta-transfer-learning,https://api.github.com/repos/yaoyao-liu/meta-transfer-learning,547,116,550,34,20,1
212770284,duburcqa/jiminy,https://api.github.com/repos/duburcqa/jiminy,83,14,549,28,38,4
46443613,tensorflow/skflow,https://api.github.com/repos/tensorflow/skflow,3201,468,549,3,114,24
17947449,kenu/okdevtv-archive,https://api.github.com/repos/kenu/okdevtv-archive,47,14,548,0,4,2
92978981,alphacsc/alphacsc,https://api.github.com/repos/alphacsc/alphacsc,84,32,547,11,16,8
97477242,mrahtz/ocd-a3c,https://api.github.com/repos/mrahtz/ocd-a3c,37,12,545,0,1,1
198350484,microsoft/unilm,https://api.github.com/repos/microsoft/unilm,4512,890,543,158,388,29
65791375,thtrieu/darkflow,https://api.github.com/repos/thtrieu/darkflow,5958,2101,543,599,467,26
215890886,google-research/text-to-text-transfer-transformer,https://api.github.com/repos/google-research/text-to-text-transfer-transformer,3940,551,540,40,334,43
307009244,ben1234560/AiLearning-Theory-Applying,https://api.github.com/repos/ben1234560/AiLearning-Theory-Applying,1021,169,539,0,1,2
134300570,IBM/claimed,https://api.github.com/repos/IBM/claimed,1416,2493,538,12,17,15
146084605,tensorlayer/hyperpose,https://api.github.com/repos/tensorlayer/hyperpose,1118,268,538,26,152,17
57151909,deepmedic/deepmedic,https://api.github.com/repos/deepmedic/deepmedic,889,331,537,16,179,6
298017988,googleapis/python-aiplatform,https://api.github.com/repos/googleapis/python-aiplatform,161,97,536,32,231,44
105189823,tweag/funflow,https://api.github.com/repos/tweag/funflow,341,30,535,27,40,22
240232771,TensorSpeech/TensorFlowASR,https://api.github.com/repos/TensorSpeech/TensorFlowASR,629,182,535,45,126,10
65834410,mstritt/orbit-image-analysis,https://api.github.com/repos/mstritt/orbit-image-analysis,49,10,532,6,12,4
214003948,PennyLaneAI/qml,https://api.github.com/repos/PennyLaneAI/qml,281,85,532,15,47,44
109369211,befelix/safe_learning,https://api.github.com/repos/befelix/safe_learning,165,52,531,3,2,3
70155397,exasol/script-languages,https://api.github.com/repos/exasol/script-languages,12,14,531,9,43,16
182024460,yehengchen/Object-Detection-and-Tracking,https://api.github.com/repos/yehengchen/Object-Detection-and-Tracking,1407,660,530,67,23,3
129458870,kermitt2/delft,https://api.github.com/repos/kermitt2/delft,324,57,530,25,40,5
202993277,david8862/keras-YOLOv3-model-set,https://api.github.com/repos/david8862/keras-YOLOv3-model-set,563,195,529,110,103,11
159620189,JayYip/m3tl,https://api.github.com/repos/JayYip/m3tl,461,117,528,15,38,5
207652168,machine-learning-apps/actions-ml-cicd,https://api.github.com/repos/machine-learning-apps/actions-ml-cicd,156,32,527,0,2,5
315463340,mrdbourke/tensorflow-deep-learning,https://api.github.com/repos/mrdbourke/tensorflow-deep-learning,2140,894,524,3,15,14
105468219,IntelLabs/coach,https://api.github.com/repos/IntelLabs/coach,2106,424,521,78,183,31
320346918,p-lambda/wilds,https://api.github.com/repos/p-lambda/wilds,331,72,520,0,21,11
98748253,MSiam/TFSegmentation,https://api.github.com/repos/MSiam/TFSegmentation,588,176,520,8,56,3
276495512,isl-org/Open3D-ML,https://api.github.com/repos/isl-org/Open3D-ML,701,141,520,14,152,33
98541760,SmartDataAnalytics/MA-INF-4222-NLP-Lab,https://api.github.com/repos/SmartDataAnalytics/MA-INF-4222-NLP-Lab,15,42,519,0,2,38
224101851,SKKU-ESLAB/Auto-Compression,https://api.github.com/repos/SKKU-ESLAB/Auto-Compression,15,15,518,2,20,7
67339335,arnomoonens/yarll,https://api.github.com/repos/arnomoonens/yarll,83,26,517,1,4,7
205189136,larq/compute-engine,https://api.github.com/repos/larq/compute-engine,185,30,516,11,118,17
133389787,voxelmorph/voxelmorph,https://api.github.com/repos/voxelmorph/voxelmorph,1412,436,515,47,262,8
209036440,maikherbig/AIDeveloper,https://api.github.com/repos/maikherbig/AIDeveloper,46,15,512,6,43,1
269934921,HealthML/self-supervised-3d-tasks,https://api.github.com/repos/HealthML/self-supervised-3d-tasks,123,26,509,2,20,5
204796113,tensorflow/neural-structured-learning,https://api.github.com/repos/tensorflow/neural-structured-learning,901,177,509,1,58,30
246486004,smousavi05/EQTransformer,https://api.github.com/repos/smousavi05/EQTransformer,146,96,509,15,66,13
40353826,nigroup/nideep,https://api.github.com/repos/nigroup/nideep,28,16,507,2,3,5
181554939,videoflow/videoflow,https://api.github.com/repos/videoflow/videoflow,956,85,507,17,34,12
72460321,burakbayramli/books,https://api.github.com/repos/burakbayramli/books,138,139,506,0,1,3
351864067,RyanSaxe/mtg,https://api.github.com/repos/RyanSaxe/mtg,46,13,506,0,1,1
283215238,PAIR-code/lit,https://api.github.com/repos/PAIR-code/lit,2812,286,506,27,63,16
247362081,chrisbutner/ChessCoach,https://api.github.com/repos/chrisbutner/ChessCoach,365,17,504,1,2,1
278194419,tensorflow/tfhub.dev,https://api.github.com/repos/tensorflow/tfhub.dev,40,29,504,0,5,32
164155875,DIR-LAB/deep-batch-scheduler,https://api.github.com/repos/DIR-LAB/deep-batch-scheduler,24,12,504,0,6,4
116154982,mrahtz/learning-from-human-preferences,https://api.github.com/repos/mrahtz/learning-from-human-preferences,175,44,503,2,4,1
197461892,IBM/mini-era,https://api.github.com/repos/IBM/mini-era,10,14,501,1,5,11
173207349,NCBI-Hackathons/RNA-Seq-in-the-Cloud,https://api.github.com/repos/NCBI-Hackathons/RNA-Seq-in-the-Cloud,17,16,501,9,16,22
223357324,CLUEbenchmark/CLUE,https://api.github.com/repos/CLUEbenchmark/CLUE,2509,426,501,45,19,17
113196427,leovan/leovan.me,https://api.github.com/repos/leovan/leovan.me,35,14,499,0,6,1
184557077,interpretml/DiCE,https://api.github.com/repos/interpretml/DiCE,770,108,499,41,54,12
31243079,sigopt/sigopt-examples,https://api.github.com/repos/sigopt/sigopt-examples,193,62,497,1,8,21
119894375,kubeflow/examples,https://api.github.com/repos/kubeflow/examples,1112,605,497,1,377,79
121707673,amazonqa/amazonqa,https://api.github.com/repos/amazonqa/amazonqa,77,23,494,2,4,5
184317473,CMU-CREATE-Lab/deep-smoke-machine,https://api.github.com/repos/CMU-CREATE-Lab/deep-smoke-machine,82,23,494,1,5,2
292016444,openvinotoolkit/datumaro,https://api.github.com/repos/openvinotoolkit/datumaro,230,48,494,72,122,21
157565932,eth-sri/eran,https://api.github.com/repos/eth-sri/eran,242,83,493,5,78,12
199943153,negrinho/deep_architect,https://api.github.com/repos/negrinho/deep_architect,116,13,492,3,4,5
174444931,asyml/texar-pytorch,https://api.github.com/repos/asyml/texar-pytorch,705,114,490,33,105,22
149015524,vaticle/kglib,https://api.github.com/repos/vaticle/kglib,494,91,488,9,49,7
15729898,gengstrand/clojure-news-feed,https://api.github.com/repos/gengstrand/clojure-news-feed,75,14,487,0,2,3
19313806,scikit-multilearn/scikit-multilearn,https://api.github.com/repos/scikit-multilearn/scikit-multilearn,720,142,487,76,94,10
94218531,lanpa/tensorboardX,https://api.github.com/repos/lanpa/tensorboardX,7227,849,482,63,365,64
229614389,leohsuofnthu/Tensorflow-YOLACT,https://api.github.com/repos/leohsuofnthu/Tensorflow-YOLACT,89,30,480,20,5,1
195396337,FORTH-ModelBasedTracker/MocapNET,https://api.github.com/repos/FORTH-ModelBasedTracker/MocapNET,377,85,479,5,64,2
298326594,argonne-lcf/sdl_ai_workshop,https://api.github.com/repos/argonne-lcf/sdl_ai_workshop,28,16,478,0,1,10
62418890,sisl/MADRL,https://api.github.com/repos/sisl/MADRL,459,105,478,7,27,3
188141007,GoogleCloudPlatform/gcp-getting-started-lab-jp,https://api.github.com/repos/GoogleCloudPlatform/gcp-getting-started-lab-jp,78,47,477,0,7,22
211124697,deezer/spleeter,https://api.github.com/repos/deezer/spleeter,18762,2042,477,117,524,15
222796322,twosixlabs/armory,https://api.github.com/repos/twosixlabs/armory,92,40,475,85,424,15
221335169,smlbansal/Visual-Navigation-Release,https://api.github.com/repos/smlbansal/Visual-Navigation-Release,40,10,473,1,2,2
114664506,deepsphere/deepsphere-cosmo-tf1,https://api.github.com/repos/deepsphere/deepsphere-cosmo-tf1,115,26,472,0,16,2
157937307,HumanCompatibleAI/adversarial-policies,https://api.github.com/repos/HumanCompatibleAI/adversarial-policies,184,31,471,3,12,5
191053983,captain-pool/GSOC,https://api.github.com/repos/captain-pool/GSOC,63,21,471,5,29,2
267744628,datarobot/datarobot-user-models,https://api.github.com/repos/datarobot/datarobot-user-models,53,49,470,3,5,31
87099860,ellisk42/TikZ,https://api.github.com/repos/ellisk42/TikZ,95,18,469,3,1,1
118073734,Koziev/chatbot,https://api.github.com/repos/Koziev/chatbot,163,44,466,23,23,2
286760077,coleygroup/molpal,https://api.github.com/repos/coleygroup/molpal,76,19,465,1,9,2
289413738,huseinzol05/malaya-speech,https://api.github.com/repos/huseinzol05/malaya-speech,106,27,462,0,11,2
145448471,HelioML/HelioML,https://api.github.com/repos/HelioML/HelioML,42,30,462,13,17,14
109418434,shubhomoydas/ad_examples,https://api.github.com/repos/shubhomoydas/ad_examples,737,186,461,1,5,4
320530101,jc-LeeHub/Recommend-System-tf2.0,https://api.github.com/repos/jc-LeeHub/Recommend-System-tf2.0,268,89,460,3,4,1
96311842,serengil/tensorflow-101,https://api.github.com/repos/serengil/tensorflow-101,778,554,460,0,22,3
305535166,SMAT-Lab/Scalpel,https://api.github.com/repos/SMAT-Lab/Scalpel,77,10,459,0,13,7
168630156,facebookresearch/pyrobot,https://api.github.com/repos/facebookresearch/pyrobot,2007,314,459,8,72,13
275757351,schulter/EMOGI,https://api.github.com/repos/schulter/EMOGI,67,25,455,2,3,1
213390927,SeldonIO/alibi-detect,https://api.github.com/repos/SeldonIO/alibi-detect,1140,118,455,73,135,15
67426132,rwth-i6/returnn-experiments,https://api.github.com/repos/rwth-i6/returnn-experiments,134,45,453,0,55,16
110724756,googlecolab/colabtools,https://api.github.com/repos/googlecolab/colabtools,1404,491,453,901,1653,8
74400635,rgal/gym-2048,https://api.github.com/repos/rgal/gym-2048,54,16,452,1,5,2
254110428,LatticeX-Foundation/Rosetta,https://api.github.com/repos/LatticeX-Foundation/Rosetta,423,92,452,9,48,13
295559343,google-research/federated,https://api.github.com/repos/google-research/federated,280,100,451,0,36,34
367164407,google-research/falken,https://api.github.com/repos/google-research/falken,204,25,450,10,18,6
102374838,sigmaai/self-driving-golf-cart,https://api.github.com/repos/sigmaai/self-driving-golf-cart,183,63,449,3,11,3
91222097,kkroening/ffmpeg-python,https://api.github.com/repos/kkroening/ffmpeg-python,6379,633,449,321,197,20
187962388,kimbring2/AlphaStar_Implementation,https://api.github.com/repos/kimbring2/AlphaStar_Implementation,87,18,446,0,8,1
126868526,google/nucleus,https://api.github.com/repos/google/nucleus,693,117,446,0,35,9
249432682,allen-chiang/Time-Series-Transformer,https://api.github.com/repos/allen-chiang/Time-Series-Transformer,117,24,445,2,1,3
147503822,criteo/tf-yarn,https://api.github.com/repos/criteo/tf-yarn,82,25,445,8,29,12
114777739,KhronosGroup/NNEF-Tools,https://api.github.com/repos/KhronosGroup/NNEF-Tools,188,46,445,3,111,11
81388866,gradientinstitute/aboleth,https://api.github.com/repos/gradientinstitute/aboleth,127,10,445,11,132,5
140360685,Mariewelt/OpenChem,https://api.github.com/repos/Mariewelt/OpenChem,438,86,443,13,2,2
167240425,uber/neuropod,https://api.github.com/repos/uber/neuropod,887,70,442,39,34,13
160251929,tensorflow/ranking,https://api.github.com/repos/tensorflow/ranking,2410,417,442,50,233,25
175599901,LPDI-EPFL/masif,https://api.github.com/repos/LPDI-EPFL/masif,290,87,440,15,24,3
139064580,tensorflow/adanet,https://api.github.com/repos/tensorflow/adanet,3357,526,440,64,48,24
127285630,csc-training/intro-to-dl,https://api.github.com/repos/csc-training/intro-to-dl,37,28,438,1,1,2
66940339,GlobalFishingWatch/vessel-classification,https://api.github.com/repos/GlobalFishingWatch/vessel-classification,67,11,438,24,19,9
269044593,poke1024/origami,https://api.github.com/repos/poke1024/origami,56,13,435,8,5,4
125326602,PacktPublishing/Advanced-Deep-Learning-with-Keras,https://api.github.com/repos/PacktPublishing/Advanced-Deep-Learning-with-Keras,1208,731,435,0,16,4
195914972,uber/causalml,https://api.github.com/repos/uber/causalml,2773,428,435,39,203,35
91573538,testerSunshine/12306,https://api.github.com/repos/testerSunshine/12306,30563,9490,435,209,464,21
242617755,awslabs/sagemaker-battlesnake-ai,https://api.github.com/repos/awslabs/sagemaker-battlesnake-ai,71,46,434,2,9,13
231942105,AdneneBoumessouer/MVTec-Anomaly-Detection,https://api.github.com/repos/AdneneBoumessouer/MVTec-Anomaly-Detection,162,37,433,11,12,2
119285689,aamini/introtodeeplearning,https://api.github.com/repos/aamini/introtodeeplearning,5044,2472,433,12,55,18
233910136,magenta/ddsp,https://api.github.com/repos/magenta/ddsp,2061,224,432,18,108,22
193652854,bytedance/byteps,https://api.github.com/repos/bytedance/byteps,3069,438,432,94,159,19
126039059,Calamari-OCR/calamari,https://api.github.com/repos/Calamari-OCR/calamari,896,189,428,39,193,16
296888592,katanaml/katana-skipper,https://api.github.com/repos/katanaml/katana-skipper,208,41,426,0,4,2
90564807,haotianteng/Chiron,https://api.github.com/repos/haotianteng/Chiron,108,54,426,0,74,8
134787235,anicolson/DeepXi,https://api.github.com/repos/anicolson/DeepXi,369,105,425,2,44,3
227360230,pprp/SimpleCVReproduction,https://api.github.com/repos/pprp/SimpleCVReproduction,857,260,424,3,19,1
288923752,google/objax,https://api.github.com/repos/google/objax,675,59,424,37,57,21
141514713,full-stack-deep-learning/fsdl-text-recognizer,https://api.github.com/repos/full-stack-deep-learning/fsdl-text-recognizer,58,39,423,0,1,6
162340677,onnx/keras-onnx,https://api.github.com/repos/onnx/keras-onnx,344,111,423,102,177,16
131044128,PaddlePaddle/PARL,https://api.github.com/repos/PaddlePaddle/PARL,2417,626,422,61,237,27
76994209,google/youtube-8m,https://api.github.com/repos/google/youtube-8m,2142,851,421,18,6,25
151165530,microsoft/SparseSC,https://api.github.com/repos/microsoft/SparseSC,39,18,421,14,14,7
193113083,zaccharieramzi/fastmri-reproducible-benchmark,https://api.github.com/repos/zaccharieramzi/fastmri-reproducible-benchmark,94,33,421,17,54,4
71592191,workforce-data-initiative/skills-ml,https://api.github.com/repos/workforce-data-initiative/skills-ml,142,58,421,32,61,7
191442873,spoonsso/dannce,https://api.github.com/repos/spoonsso/dannce,104,18,421,5,66,7
268457903,scetx/datax,https://api.github.com/repos/scetx/datax,25,82,420,0,1,30
97680527,StanfordVL/ReferringRelationships,https://api.github.com/repos/StanfordVL/ReferringRelationships,258,82,420,5,13,2
297656881,cabooster/DeepCAD,https://api.github.com/repos/cabooster/DeepCAD,36,12,418,3,7,1
155524900,ARM-software/Tool-Solutions,https://api.github.com/repos/ARM-software/Tool-Solutions,158,98,416,3,17,23
58776721,googledatalab/pydatalab,https://api.github.com/repos/googledatalab/pydatalab,192,79,415,83,123,30
187431809,jkjung-avt/tensorrt_demos,https://api.github.com/repos/jkjung-avt/tensorrt_demos,1346,440,414,3,483,12
157824073,howl-anderson/seq2annotation,https://api.github.com/repos/howl-anderson/seq2annotation,79,19,413,5,5,2
92058036,aschampion/diluvian,https://api.github.com/repos/aschampion/diluvian,20,16,413,8,7,2
77873475,floydhub/dockerfiles,https://api.github.com/repos/floydhub/dockerfiles,160,55,413,5,14,6
186212711,ratsgo/embedding,https://api.github.com/repos/ratsgo/embedding,332,106,413,3,128,4
75284069,X-DataInitiative/tick,https://api.github.com/repos/X-DataInitiative/tick,369,84,413,54,164,14
133324605,GreenWaves-Technologies/gap_sdk,https://api.github.com/repos/GreenWaves-Technologies/gap_sdk,107,60,412,19,173,18
60849305,nfmcclure/tensorflow_cookbook,https://api.github.com/repos/nfmcclure/tensorflow_cookbook,5999,2464,409,18,81,18
366098084,Ayush7614/Soomvaar,https://api.github.com/repos/Ayush7614/Soomvaar,38,52,409,14,90,36
304488783,AllenInstitute/deepinterpolation,https://api.github.com/repos/AllenInstitute/deepinterpolation,169,36,408,13,13,4
394994747,jina-ai/finetuner,https://api.github.com/repos/jina-ai/finetuner,415,24,408,12,105,18
219743783,amesar/mlflow-examples,https://api.github.com/repos/amesar/mlflow-examples,83,40,407,2,1,1
110900914,pkomiske/EnergyFlow,https://api.github.com/repos/pkomiske/EnergyFlow,29,30,407,1,17,4
132808324,MillionIntegrals/vel,https://api.github.com/repos/MillionIntegrals/vel,271,33,407,5,41,4
191797052,xulabs/aitom,https://api.github.com/repos/xulabs/aitom,76,65,406,20,27,36
91044738,haowen-xu/tfsnippet,https://api.github.com/repos/haowen-xu/tfsnippet,71,34,405,4,1,3
103350832,salu133445/musegan,https://api.github.com/repos/salu133445/musegan,1046,267,404,7,110,10
288818644,whitead/dmol-book,https://api.github.com/repos/whitead/dmol-book,225,44,402,14,74,9
76678740,alfredfrancis/ai-chatbot-framework,https://api.github.com/repos/alfredfrancis/ai-chatbot-framework,1588,645,402,7,101,21
197903881,ZebinYang/gaminet,https://api.github.com/repos/ZebinYang/gaminet,31,12,401,0,5,2
130418835,dragonfly/dragonfly,https://api.github.com/repos/dragonfly/dragonfly,621,205,397,34,19,9
254662819,digitalepidemiologylab/covid-twitter-bert,https://api.github.com/repos/digitalepidemiologylab/covid-twitter-bert,144,20,394,5,12,4
160316459,ethanyanjiali/deep-vision,https://api.github.com/repos/ethanyanjiali/deep-vision,163,53,393,11,3,3
135149045,codeplaysoftware/SYCL-DNN,https://api.github.com/repos/codeplaysoftware/SYCL-DNN,76,13,393,0,4,14
